,no_clust,algorithm,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S
54,2.0,PCA b_cum euclid,0.00205697480507,-0.0279837062763,0.00348628201116,-0.0350492880613,0.00307007050205,0.00395891959264,0.00345829545855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2.0,spectral b_cum eucsim,0.00205697480507,-0.0279837062763,0.00348628201116,-0.0350492880613,0.00307007050205,0.00395891959264,0.00345829545855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2.0,affinity b_cum eucsim,0.11447175241,-0.00868451614598,0.120551297828,-0.0380004206689,0.0659625961591,0.220316001101,0.101527781309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2.0,spectral b_cum cosine,0.00282045419273,-0.0260441418871,0.00473491047124,-0.0110330992979,0.0041300640208,0.00542833647559,0.00469103113624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2.0,affinity b_cum cosine,0.0684692932907,-0.0129106845547,0.0787597727702,-0.0391846142765,0.0470722930527,0.131778194868,0.0693663392134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2.0,spectral b_cum rbf,0.00148235242644,-0.0339358573519,0.00265874606059,0.00140894681226,0.0024777332071,0.00285298295815,0.00265215044116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2.0,affinity b_cum rbf,0.11447175241,-0.00868451614598,0.120551297828,-0.0380004206689,0.0659625961591,0.220316001101,0.101527781309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2.0,spectral b_cum edr,0.0320957476958,0.0182462157182,0.0543977629433,-0.0350492880613,0.0479034590016,0.0617725040093,0.0539610782892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2.0,affinity b_cum edr,0.052041287727,-0.0121304207204,0.0640158796541,-0.0275564161764,0.040914730224,0.100160329188,0.0580971982569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2.0,kmeans badcumset,0.00205697480507,-0.0279837062763,0.00348628201116,-0.0350492880613,0.00307007050205,0.00395891959264,0.00345829545855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2.0,complete badcumset,0.0275441890529,0.0111645204076,0.0654855422664,-0.10594394826,0.0808934125494,0.0530124284633,0.0640503239216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2.0,average badcumset,0.0179617069123,-0.00646289764066,0.0491231079117,-0.0834049871023,0.0698033647089,0.0345696764184,0.0462395213331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2.0,ward badcumset,8.81986066386e-05,-0.0340094188522,0.000154410189129,-0.0186770428016,0.000140456705242,0.000169749863247,0.000153720191182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2.0,levenstein,0.125393337959,0.161831985211,0.21252401214,0.00741427247451,0.187151727416,0.241336034456,0.2108179498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
