,no_clust,algorithm,predictions
65,4.0,aff_edr,"[ 2  0  1  2  2  2  7  3  8  6 12 10 20  8  3  4  1  3  2  2  4  8  4  6  2
 14  5 19 17 19  8 17 10  7  6  3 17 13  2  7 12  2 18  8  8  9 10 11  9  0
  8  0  8 12 13  8 14 15 20  0  1 14 16  7  0 14  7 13 16  1 16 17 12  2  2
 18  5 19  5  4  6 17  9 18  3 13  7  7 20 11 16  6  7 19 13  6]"
66,5.0,spectral warp,"[0 4 0 0 0 0 2 3 3 0 1 1 1 4 1 1 0 0 2 0 1 0 1 3 1 0 1 1 0 0 3 1 1 2 0 1 0
 0 1 2 0 1 0 3 3 2 1 3 2 3 2 2 3 0 0 0 0 4 1 3 2 1 1 4 4 0 2 0 0 0 1 1 1 0
 1 1 1 0 1 0 1 3 3 1 1 0 2 4 0 3 1 1 2 1 0 0]"
67,5.0,aff prop,"[11  1 11  2  1 11  4  5  0 11  3 12 12  0 12 12  3 11  8 11 12  1  2  5  2
 11 12  2  3  3  8 12 12  4  3  3  3 11 12  4  5 12 11  5  5  8 12  5  8  8
  8  8  6  2  3  8 11  7 12  6  8  2 12  9 10  3  4  3  3 11 12 12  2 11 12
 12 12  3 12  3  2  3  5  2 12  5  4 13  2  0  2  2  8  2 11  3]"
68,5.0,pca,"[1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 1]"
69,5.0,spectral overlap,"[2 2 4 0 2 1 2 2 3 0 2 2 0 2 0 2 2 2 0 0 2 2 0 0 3 0 3 2 0 4 2 0 2 4 2 2 2
 2 2 2 3 3 1 3 2 0 2 2 0 1 0 4 0 0 2 2 3 2 0 0 4 0 2 3 3 0 4 2 2 2 0 3 0 3
 0 2 2 0 0 2 0 0 2 2 0 0 3 3 2 4 0 2 4 0 0 1]"
70,5.0,km_choice,"[0 0 0 2 4 2 0 3 4 2 0 4 2 0 2 1 1 3 4 3 4 2 3 1 2 2 1 2 0 4 1 4 1 3 4 4 0
 0 0 3 4 0 2 3 4 1 1 1 0 1 0 3 3 0 4 4 4 3 4 0 0 4 1 0 3 4 0 4 0 2 0 4 4 0
 4 2 0 2 2 2 1 2 1 0 4 3 0 3 1 0 1 4 3 0 1 2]"
71,5.0,km_ent,"[0 2 0 0 3 3 3 1 2 0 0 0 0 2 0 0 0 0 0 3 0 3 3 1 0 3 0 3 0 0 0 0 0 0 0 3 3
 0 0 3 3 0 0 1 1 0 0 3 0 1 0 0 3 1 0 3 0 2 0 0 0 3 0 4 2 0 0 0 0 3 0 0 3 0
 0 0 0 0 0 0 3 1 3 0 0 3 3 2 3 1 3 1 0 1 0 3]"
72,5.0,km_con,"[1 1 4 4 0 3 1 3 0 4 1 4 1 2 1 4 3 3 4 3 1 3 3 3 4 1 1 4 4 1 1 1 1 3 1 1 1
 1 1 3 1 1 1 3 3 3 1 1 1 3 1 3 3 3 1 1 1 2 1 1 1 4 4 0 2 4 1 4 1 1 3 4 1 1
 1 4 4 1 1 1 1 0 1 1 1 2 1 2 1 0 3 3 3 1 3 1]"
73,5.0,spect_cos_cat,"[2 1 2 3 4 2 2 1 1 3 3 3 0 2 0 4 4 1 2 4 2 4 4 4 3 3 4 3 2 2 4 0 4 4 1 0 2
 2 4 4 4 1 1 1 4 2 1 1 4 2 0 1 1 3 0 0 1 2 3 3 1 4 1 4 2 3 1 1 4 4 2 3 3 1
 1 1 3 1 0 3 2 3 1 2 1 2 4 2 1 3 1 1 4 1 0 1]"
74,5.0,aff_cos_cat,"[0 1 2 0 0 0 2 0 0 0 0 2 0 2 2 0 0 0 2 0 3 1 0 0 3 2 0 2 2 3 0 0 0 0 1 2 0
 2 0 0 0 0 0 1 3 0 0 3 3 2 1 3 0 0 0 1 0 2 0 0 0 0 0 0 0 3 1 1 0 0 1 3 2 0
 3 3 1 3 1 0 0 0 0 0 2 3 0 0 0 0 0 1 3 1 0 0]"
75,5.0,spect_cos_ent,"[1 1 2 2 1 0 1 0 4 4 2 2 2 4 2 2 4 4 2 1 2 1 0 3 4 0 2 1 1 4 2 1 2 2 2 1 4
 2 2 1 2 2 2 3 3 2 2 0 2 3 1 2 0 3 2 4 4 1 2 2 2 4 2 3 0 2 2 2 2 0 4 2 0 4
 2 2 2 2 4 2 0 3 4 4 4 0 1 0 0 3 1 3 2 3 4 0]"
76,5.0,aff_cos_ent,"[ 8 14  7  4  0  5  5 11  1  3  7  7  7  2  7  3  7  3  7 14  7 14 16 15  4
  5  7 14  8  3  7 16  7  6  7 16  4  7  7  8  4  7  7  9  9  7  7 16  7  9
  8  7  5  9  7  4  3  8  7  7  7  4  3 10  5  7  7  7  3 16  7  7  5  4  7
  7  7  7  3  7 11 15  4  3  3 11  8 12 16 13 14 15  3 13  3 16]"
77,5.0,spect_rbf,"[1 3 0 0 3 1 4 1 3 0 0 0 0 3 0 0 0 0 0 0 0 3 1 2 1 1 0 3 1 1 0 1 0 4 0 1 1
 0 0 4 0 0 0 2 2 0 0 1 0 2 1 0 1 2 0 1 0 4 0 0 0 1 0 3 4 0 4 0 0 1 0 0 1 1
 0 0 0 0 0 0 1 2 2 1 1 1 4 4 1 2 3 2 4 2 1 1]"
78,5.0,spect_esk_sim,"[2 2 2 0 3 1 2 4 2 4 3 3 0 1 4 3 1 0 1 4 0 4 0 4 0 1 0 0 2 0 2 3 4 1 4 2 4
 2 3 1 0 0 0 4 1 1 0 2 2 1 3 1 4 1 2 1 4 1 0 2 2 3 0 2 1 1 2 0 0 1 4 0 4 2
 0 4 0 1 0 0 3 0 4 3 0 3 2 1 2 2 4 0 4 4 4 0]"
79,5.0,aff_esk_sim,"[13  9 10  0  1  7 10  5  9  6 13  5  2  7  2  3  6  8  7  5 13  4  1  4  1
  7  0 10  9 12 10 12  9  5 14  9 12  9  3  5 10  3 10  6  7  6  4 10 10  7
 12  0  5  5 13 13  6  7  3 10  9 11  8  9  7  7 10 10  8  0  6  0  2 11  8
 11  8 10 14 13 12 14  4 13 14 12 13  5 12  9  5 14  5  9  4  1]"
80,5.0,spect_lin_sim,"[0 0 0 1 4 3 0 2 0 1 4 4 1 3 2 4 3 1 3 2 1 2 1 2 1 3 1 1 1 1 0 4 4 2 1 0 4
 0 4 2 1 1 1 2 3 3 1 0 0 3 4 2 2 3 0 3 1 3 1 0 0 4 1 0 3 3 0 1 1 3 2 1 0 0
 1 4 1 3 1 1 4 1 4 4 1 1 0 3 0 0 2 1 2 4 2 1]"
81,5.0,aff_lin_sim,"[ 0  0 10  7  1  9 10  6  0  6  2 13  3  9  3  4  5  7  9  6 14  7  1  5  1
  9 11 11  0 13 10 13  8  6 11 14 13  3  4  6  1  4  8  7  9  5 11 10 10  9
  2  7  6  6  2 14  8  9  4 10  0 12 15 14  9  9 10 11  5  5  0  1  3 12  4
 12 12 10 15 14 13 15 13  2 15 13 14  6  5  2  6 15  6 15 15  1]"
82,5.0,comp_hr_esk_dis,"[0 0 0 0 1 1 0 3 0 4 4 3 4 0 4 1 2 1 0 2 0 2 1 2 4 1 0 1 0 0 0 2 1 2 0 4 1
 0 1 2 1 1 0 3 2 2 2 0 0 1 0 1 2 0 4 0 0 2 0 0 0 0 0 0 2 1 0 2 3 0 0 0 4 0
 4 0 0 0 4 4 3 1 0 0 4 3 0 2 4 4 2 1 2 3 2 3]"
83,5.0,avg_hr_esk_dis,"[2 2 2 0 1 2 2 4 2 4 2 1 2 2 2 3 4 4 2 4 0 4 1 4 2 2 0 2 4 1 2 1 2 4 0 2 2
 2 3 4 3 3 2 4 4 4 0 2 2 2 2 4 4 2 2 2 2 4 3 2 2 3 2 2 4 2 2 0 1 3 4 0 2 2
 0 2 2 2 0 2 1 0 0 2 0 1 2 4 4 2 4 0 4 0 4 1]"
84,5.0,comp_hr_lin_din,"[4 4 0 3 0 4 0 3 0 3 0 0 0 4 4 2 2 3 4 2 3 2 0 2 0 4 3 0 4 1 0 2 0 1 2 2 0
 0 2 1 0 0 2 3 2 2 0 0 0 1 2 3 2 1 0 4 2 1 2 0 0 0 3 0 1 0 0 0 0 2 4 3 0 0
 3 0 0 4 3 0 1 0 2 2 2 1 0 1 2 0 2 0 3 0 2 0]"
85,5.0,avg_hr_lin_dis,"[2 2 2 1 1 0 2 0 2 1 2 1 4 3 4 3 0 0 2 0 1 0 1 0 1 2 1 1 0 0 2 4 1 0 0 4 1
 4 3 0 3 3 1 0 4 0 1 3 2 0 2 0 0 0 2 2 1 0 3 2 2 3 1 2 0 1 2 1 1 3 0 1 3 4
 1 4 1 2 1 1 0 1 1 2 1 0 2 0 0 2 1 1 1 1 4 1]"
86,5.0,spect_edr,"[1 4 1 0 0 1 2 3 4 1 1 0 0 4 0 0 1 0 3 0 0 3 0 1 0 0 0 1 1 1 4 0 0 2 1 1 1
 0 0 2 0 0 1 4 4 3 0 3 3 4 4 4 4 1 0 3 0 0 0 4 3 1 0 2 2 1 2 1 1 0 0 0 0 0
 0 0 0 0 0 0 0 1 3 1 0 3 2 2 1 4 0 1 4 0 1 1]"
87,5.0,aff_edr,"[ 2  0  1  2  2  2  7  3  8  6 12 10 20  8  3  4  1  3  2  2  4  8  4  6  2
 14  5 19 17 19  8 17 10  7  6  3 17 13  2  7 12  2 18  8  8  9 10 11  9  0
  8  0  8 12 13  8 14 15 20  0  1 14 16  7  0 14  7 13 16  1 16 17 12  2  2
 18  5 19  5  4  6 17  9 18  3 13  7  7 20 11 16  6  7 19 13  6]"
88,6.0,spectral warp,"[1 5 1 1 4 1 3 0 5 1 2 2 2 5 2 2 1 1 3 1 2 1 2 0 2 1 2 4 1 1 4 2 2 3 1 2 1
 4 2 3 4 2 1 0 0 1 2 0 3 0 3 3 0 1 1 1 1 5 2 4 3 2 2 5 3 4 3 1 1 1 2 2 2 1
 2 2 2 1 2 4 2 0 0 2 2 0 3 5 1 0 4 2 3 2 1 1]"
89,6.0,aff prop,"[11  1 11  2  1 11  4  5  0 11  3 12 12  0 12 12  3 11  8 11 12  1  2  5  2
 11 12  2  3  3  8 12 12  4  3  3  3 11 12  4  5 12 11  5  5  8 12  5  8  8
  8  8  6  2  3  8 11  7 12  6  8  2 12  9 10  3  4  3  3 11 12 12  2 11 12
 12 12  3 12  3  2  3  5  2 12  5  4 13  2  0  2  2  8  2 11  3]"
90,6.0,pca,"[1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 1]"
91,6.0,spectral overlap,"[0 0 2 3 0 4 2 2 0 3 0 0 0 0 3 0 0 0 3 3 0 0 3 1 5 3 5 0 1 2 2 3 0 2 0 0 0
 2 3 2 5 0 4 5 0 1 0 2 1 3 3 2 2 0 0 2 0 0 5 0 2 3 0 5 5 2 2 0 0 0 3 5 1 5
 0 0 3 0 2 0 3 3 0 0 3 1 5 5 0 2 3 0 5 3 0 2]"
92,6.0,km_choice,"[1 1 1 0 4 5 1 2 3 4 1 0 3 3 0 0 3 0 0 4 1 2 0 3 1 0 0 0 1 3 4 3 1 2 3 4 1
 1 3 2 4 3 4 2 3 2 3 3 1 5 3 2 2 1 1 1 3 5 3 1 3 4 0 4 5 0 1 2 4 0 2 0 1 4
 0 1 1 3 3 1 3 0 3 1 3 3 4 5 3 1 2 0 2 4 2 1]"
93,6.0,km_ent,"[1 3 5 1 0 1 0 0 3 5 5 5 5 3 5 5 5 1 5 1 5 0 1 4 1 1 5 1 1 1 5 1 5 5 5 1 1
 5 5 1 1 5 5 4 0 5 5 0 5 0 1 5 0 0 5 1 1 3 5 5 5 1 5 2 3 5 5 5 5 1 5 5 1 1
 5 5 5 5 5 5 0 4 0 1 1 0 1 3 1 4 1 4 1 4 1 1]"
94,6.0,km_con,"[0 3 0 5 3 4 0 2 3 1 0 1 0 4 1 5 1 2 1 1 1 1 1 3 1 1 0 1 1 0 0 1 0 2 1 3 0
 0 1 2 3 3 1 2 3 1 1 1 0 4 0 2 2 3 0 1 1 4 1 0 0 0 1 3 4 1 0 1 0 1 0 1 0 0
 5 1 1 1 0 3 1 3 1 0 1 4 3 4 1 3 1 3 2 3 3 1]"
95,6.0,spect_cos_cat,"[2 1 0 3 2 2 0 1 1 1 5 3 1 0 1 2 5 5 3 5 3 5 5 4 5 3 5 3 0 4 2 4 5 5 1 4 0
 0 2 5 2 1 5 1 2 0 4 4 2 4 1 5 1 5 1 3 1 2 3 5 4 2 3 4 2 3 0 1 2 2 5 3 2 4
 3 1 0 1 4 1 0 3 3 5 3 0 2 4 5 2 5 3 2 5 4 3]"
96,6.0,aff_cos_cat,"[0 1 2 0 0 0 2 0 0 0 0 2 0 2 2 0 0 0 2 0 3 1 0 0 3 2 0 2 2 3 0 0 0 0 1 2 0
 2 0 0 0 0 0 1 3 0 0 3 3 2 1 3 0 0 0 1 0 2 0 0 0 0 0 0 0 3 1 1 0 0 1 3 2 0
 3 3 1 3 1 0 0 0 0 0 2 3 0 0 0 0 0 1 3 1 0 0]"
97,6.0,spect_cos_ent,"[3 2 0 0 2 3 3 4 2 0 0 0 0 2 0 0 0 0 0 3 0 2 3 1 4 3 0 3 3 4 0 3 0 0 0 3 4
 0 0 3 0 0 0 1 1 0 0 3 0 1 3 0 4 1 0 4 0 3 0 0 0 4 0 1 3 0 0 0 0 3 0 0 3 4
 0 0 0 0 0 0 4 1 4 4 4 4 3 5 3 1 2 1 4 1 4 3]"
98,6.0,aff_cos_ent,"[ 8 14  7  4  0  5  5 11  1  3  7  7  7  2  7  3  7  3  7 14  7 14 16 15  4
  5  7 14  8  3  7 16  7  6  7 16  4  7  7  8  4  7  7  9  9  7  7 16  7  9
  8  7  5  9  7  4  3  8  7  7  7  4  3 10  5  7  7  7  3 16  7  7  5  4  7
  7  7  7  3  7 11 15  4  3  3 11  8 12 16 13 14 15  3 13  3 16]"
99,6.0,spect_rbf,"[2 5 3 3 5 2 0 4 5 1 3 3 3 5 3 1 1 1 3 2 3 5 2 4 1 2 3 2 2 1 3 2 3 0 3 2 1
 3 3 0 3 3 3 4 4 3 3 2 3 4 2 3 2 4 3 1 1 5 3 3 3 1 3 5 0 3 0 3 3 2 3 3 2 1
 3 3 3 3 1 3 1 4 1 1 1 1 0 0 2 4 2 4 0 4 1 1]"
100,6.0,spect_esk_sim,"[5 5 5 0 1 4 5 0 5 2 1 1 2 4 2 1 4 0 4 3 2 3 2 3 2 2 0 2 2 1 5 1 3 4 3 5 3
 5 1 4 2 1 2 3 4 0 2 5 5 4 1 0 3 4 5 4 3 4 2 5 5 1 0 5 4 4 5 2 1 4 3 2 2 5
 2 3 2 2 2 2 1 2 3 1 2 1 5 4 5 5 3 0 3 3 2 2]"
101,6.0,aff_esk_sim,"[13  9 10  0  1  7 10  5  9  6 13  5  2  7  2  3  6  8  7  5 13  4  1  4  1
  7  0 10  9 12 10 12  9  5 14  9 12  9  3  5 10  3 10  6  7  6  4 10 10  7
 12  0  5  5 13 13  6  7  3 10  9 11  8  9  7  7 10 10  8  0  6  0  2 11  8
 11  8 10 14 13 12 14  4 13 14 12 13  5 12  9  5 14  5  9  4  1]"
102,6.0,spect_lin_sim,"[5 5 5 3 4 2 5 0 5 1 4 4 1 2 1 4 2 3 2 0 1 0 3 0 1 2 3 1 1 3 5 4 0 2 0 1 0
 5 4 2 3 3 1 0 2 2 1 5 5 2 4 3 0 2 1 2 0 2 1 5 5 3 3 5 2 2 5 1 3 2 0 1 1 5
 3 0 1 1 3 1 4 1 0 4 3 4 5 2 5 5 0 3 0 0 1 1]"
103,6.0,aff_lin_sim,"[ 0  0 10  7  1  9 10  6  0  6  2 13  3  9  3  4  5  7  9  6 14  7  1  5  1
  9 11 11  0 13 10 13  8  6 11 14 13  3  4  6  1  4  8  7  9  5 11 10 10  9
  2  7  6  6  2 14  8  9  4 10  0 12 15 14  9  9 10 11  5  5  0  1  3 12  4
 12 12 10 15 14 13 15 13  2 15 13 14  6  5  2  6 15  6 15 15  1]"
104,6.0,comp_hr_esk_dis,"[1 1 5 1 0 0 5 3 1 4 4 3 4 1 4 0 2 0 5 2 1 2 0 2 4 0 1 0 1 5 1 2 0 2 1 4 0
 5 0 2 0 0 1 3 2 2 2 1 1 0 5 0 2 5 4 5 1 2 1 1 1 1 1 1 2 0 5 2 3 1 1 1 4 5
 4 5 1 5 4 4 3 0 1 5 4 3 1 2 4 4 2 0 2 3 2 3]"
105,6.0,avg_hr_esk_dis,"[0 0 0 2 1 0 0 4 0 4 0 1 0 0 0 3 4 4 0 4 2 4 1 4 0 0 2 0 4 1 0 1 0 4 5 0 0
 0 3 4 3 3 0 4 4 4 2 0 0 0 0 4 4 0 0 0 0 4 3 0 0 3 0 0 4 0 0 2 1 3 4 2 0 0
 2 0 0 0 2 0 1 5 5 0 2 1 0 4 4 0 4 5 4 5 4 1]"
106,6.0,comp_hr_lin_din,"[4 4 0 3 0 4 0 3 0 3 5 5 0 4 4 2 2 3 4 2 3 2 0 2 5 4 3 0 4 1 0 2 0 1 2 2 0
 0 2 1 5 0 2 3 2 2 5 0 0 1 2 3 2 1 0 4 2 1 2 0 0 0 3 0 1 0 0 5 5 2 4 3 5 0
 3 0 0 4 3 5 1 5 2 2 2 1 0 1 2 5 2 5 3 5 2 5]"
107,6.0,avg_hr_lin_dis,"[2 2 2 0 0 5 2 5 2 0 2 0 1 3 1 3 4 5 2 5 0 5 0 5 0 2 0 0 4 4 2 1 0 5 4 1 0
 1 3 5 3 3 0 5 1 4 0 3 2 5 2 5 5 5 2 2 0 5 3 2 2 3 0 2 5 0 2 0 0 3 4 0 3 1
 0 1 0 2 0 0 4 0 0 2 0 4 2 5 4 2 0 0 0 0 1 0]"
108,6.0,spect_edr,"[5 4 5 3 3 5 0 3 4 5 5 1 1 4 1 1 3 3 2 3 1 3 3 5 1 3 1 5 5 3 4 1 1 0 5 5 3
 2 1 0 3 1 5 4 4 3 1 2 3 4 2 4 4 3 2 2 2 1 1 4 2 5 1 0 0 3 0 5 5 3 1 1 1 2
 1 1 1 3 1 3 1 5 2 5 1 2 0 0 5 4 1 5 4 1 3 3]"
109,6.0,aff_edr,"[ 2  0  1  2  2  2  7  3  8  6 12 10 20  8  3  4  1  3  2  2  4  8  4  6  2
 14  5 19 17 19  8 17 10  7  6  3 17 13  2  7 12  2 18  8  8  9 10 11  9  0
  8  0  8 12 13  8 14 15 20  0  1 14 16  7  0 14  7 13 16  1 16 17 12  2  2
 18  5 19  5  4  6 17  9 18  3 13  7  7 20 11 16  6  7 19 13  6]"
110,7.0,spectral warp,"[6 5 6 2 1 6 3 4 4 6 0 0 0 2 0 0 6 2 6 6 0 6 2 4 2 6 0 1 2 2 1 0 0 3 6 0 2
 1 0 3 1 0 6 4 4 6 0 4 6 4 6 3 3 2 6 6 6 5 0 1 6 2 0 5 3 1 3 6 6 2 0 0 2 6
 0 0 0 6 0 1 2 4 4 2 0 4 3 5 2 4 1 2 3 0 2 6]"
111,7.0,aff prop,"[11  1 11  2  1 11  4  5  0 11  3 12 12  0 12 12  3 11  8 11 12  1  2  5  2
 11 12  2  3  3  8 12 12  4  3  3  3 11 12  4  5 12 11  5  5  8 12  5  8  8
  8  8  6  2  3  8 11  7 12  6  8  2 12  9 10  3  4  3  3 11 12 12  2 11 12
 12 12  3 12  3  2  3  5  2 12  5  4 13  2  0  2  2  8  2 11  3]"
112,7.0,pca,"[1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 1]"
113,7.0,spectral overlap,"[0 0 1 5 3 2 1 1 3 5 0 5 5 5 5 3 3 0 5 5 3 0 5 4 6 5 4 0 4 1 1 5 0 1 0 3 3
 0 3 0 6 4 2 6 0 4 0 5 1 5 5 1 1 4 3 0 0 3 1 5 1 5 3 6 6 1 1 3 0 3 3 0 4 6
 0 3 5 4 1 0 5 5 0 3 3 4 6 6 0 1 5 3 1 5 5 1]"
114,7.0,km_choice,"[1 6 4 0 3 2 1 0 3 6 4 6 6 2 5 1 0 0 5 3 1 0 5 1 3 5 6 6 4 1 1 6 1 0 6 3 4
 1 1 0 1 3 6 0 0 0 6 2 1 2 3 0 0 6 3 1 5 2 6 4 6 1 4 3 2 5 4 6 1 1 2 5 1 6
 6 6 4 0 2 3 4 2 4 4 6 2 1 2 0 1 0 6 0 6 6 6]"
115,7.0,km_ent,"[4 2 5 5 3 4 0 3 2 5 5 5 5 2 5 5 5 4 5 4 5 3 4 1 4 4 5 4 5 5 5 4 5 0 5 4 4
 5 5 0 4 5 5 1 3 5 5 4 5 3 0 5 3 3 5 4 5 2 5 0 5 4 5 6 2 5 0 5 5 4 5 5 4 4
 5 5 5 5 5 5 4 1 4 4 5 3 0 2 4 1 4 1 0 1 4 4]"
116,7.0,km_con,"[3 6 1 4 6 2 1 0 6 6 1 1 1 6 5 3 1 0 4 0 3 5 1 6 1 5 3 1 1 3 1 2 3 0 1 6 1
 3 1 0 6 1 1 0 6 4 4 6 3 6 1 0 0 6 1 4 1 5 3 1 1 3 4 6 0 5 1 1 3 3 3 4 3 3
 3 1 1 5 2 1 1 6 5 1 2 0 3 0 6 6 5 6 0 6 2 1]"
117,7.0,spect_cos_cat,"[6 3 1 1 4 6 5 0 3 6 6 1 5 5 0 1 2 0 1 4 1 2 6 4 6 6 2 1 2 5 4 0 2 2 3 5 3
 5 4 2 4 3 0 0 4 2 1 5 4 5 3 3 0 6 6 6 0 1 0 2 3 1 1 4 2 6 3 0 4 6 2 1 6 3
 1 0 2 0 5 6 2 3 1 3 3 1 4 5 3 6 2 3 2 3 5 0]"
118,7.0,aff_cos_cat,"[0 1 2 0 0 0 2 0 0 0 0 2 0 2 2 0 0 0 2 0 3 1 0 0 3 2 0 2 2 3 0 0 0 0 1 2 0
 2 0 0 0 0 0 1 3 0 0 3 3 2 1 3 0 0 0 1 0 2 0 0 0 0 0 0 0 3 1 1 0 0 1 3 2 0
 3 3 1 3 1 0 0 0 0 0 2 3 0 0 0 0 0 1 3 1 0 0]"
119,7.0,spect_cos_ent,"[4 5 6 0 2 1 2 1 0 2 6 6 6 1 6 2 0 6 6 4 6 2 4 3 0 1 6 4 4 2 6 4 6 6 6 4 0
 6 6 4 2 6 6 3 3 6 6 4 6 3 4 6 1 3 6 0 2 4 6 6 6 0 2 3 1 6 6 6 2 4 0 6 1 2
 6 6 6 6 2 6 1 3 0 2 2 1 4 5 4 3 4 3 2 3 2 4]"
120,7.0,aff_cos_ent,"[ 8 14  7  4  0  5  5 11  1  3  7  7  7  2  7  3  7  3  7 14  7 14 16 15  4
  5  7 14  8  3  7 16  7  6  7 16  4  7  7  8  4  7  7  9  9  7  7 16  7  9
  8  7  5  9  7  4  3  8  7  7  7  4  3 10  5  7  7  7  3 16  7  7  5  4  7
  7  7  7  3  7 11 15  4  3  3 11  8 12 16 13 14 15  3 13  3 16]"
121,7.0,spect_rbf,"[4 0 1 2 5 4 3 6 0 1 1 1 1 0 1 1 2 2 1 5 1 5 4 6 2 4 1 5 4 2 5 4 1 3 1 4 2
 5 1 3 5 1 1 6 6 1 1 3 1 6 4 1 2 6 1 2 2 0 1 5 1 2 1 0 3 1 3 1 1 4 2 1 4 2
 1 1 1 1 1 5 2 6 2 2 2 2 3 3 4 0 5 6 3 6 2 4]"
122,7.0,spect_esk_sim,"[1 1 4 4 0 6 1 6 1 2 0 0 3 6 3 0 6 4 4 2 4 2 2 6 3 6 4 3 3 4 1 0 2 5 2 3 2
 1 0 5 3 0 3 2 6 4 3 1 1 6 0 6 2 6 3 6 2 5 3 1 1 0 4 1 5 6 1 3 4 6 2 3 3 6
 3 0 4 4 3 3 0 3 2 0 3 4 1 5 1 1 2 4 2 2 3 3]"
123,7.0,aff_esk_sim,"[13  9 10  0  1  7 10  5  9  6 13  5  2  7  2  3  6  8  7  5 13  4  1  4  1
  7  0 10  9 12 10 12  9  5 14  9 12  9  3  5 10  3 10  6  7  6  4 10 10  7
 12  0  5  5 13 13  6  7  3 10  9 11  8  9  7  7 10 10  8  0  6  0  2 11  8
 11  8 10 14 13 12 14  4 13 14 12 13  5 12  9  5 14  5  9  4  1]"
124,7.0,spect_lin_sim,"[1 3 2 2 4 6 3 6 3 1 0 0 1 6 1 4 6 2 2 0 2 0 2 6 1 1 2 1 1 2 3 0 0 5 0 1 0
 3 4 5 4 4 1 0 6 2 1 3 3 6 0 6 5 6 1 6 0 5 4 3 3 4 2 3 5 6 3 1 4 6 1 1 1 4
 4 0 2 2 4 1 0 1 0 0 1 2 3 5 0 3 1 2 0 0 1 1]"
125,7.0,aff_lin_sim,"[ 0  0 10  7  1  9 10  6  0  6  2 13  3  9  3  4  5  7  9  6 14  7  1  5  1
  9 11 11  0 13 10 13  8  6 11 14 13  3  4  6  1  4  8  7  9  5 11 10 10  9
  2  7  6  6  2 14  8  9  4 10  0 12 15 14  9  9 10 11  5  5  0  1  3 12  4
 12 12 10 15 14 13 15 13  2 15 13 14  6  5  2  6 15  6 15 15  1]"
126,7.0,comp_hr_esk_dis,"[0 0 5 0 4 4 5 3 0 1 1 3 1 0 1 6 2 4 5 2 0 2 4 2 1 4 0 4 0 5 0 2 4 2 0 1 4
 5 6 2 6 6 0 3 2 2 2 0 0 4 5 4 2 5 1 5 0 2 0 0 0 0 0 0 2 4 5 2 3 0 0 0 1 5
 1 5 0 5 1 1 3 6 0 5 1 3 0 2 1 1 2 6 2 3 2 3]"
127,7.0,avg_hr_esk_dis,"[0 0 0 2 1 0 0 4 0 4 0 1 0 0 0 3 4 4 0 4 2 4 1 4 0 0 2 0 4 1 0 1 6 4 5 0 6
 0 3 4 3 3 0 4 4 4 2 0 0 0 0 4 4 0 0 0 0 4 3 0 0 3 0 0 4 0 0 2 1 3 4 2 0 0
 2 0 0 0 2 0 1 5 5 0 2 1 0 4 4 0 4 5 4 5 4 1]"
128,7.0,comp_hr_lin_din,"[4 4 6 3 2 4 6 3 6 3 5 5 2 4 4 0 0 3 4 0 3 0 2 0 5 4 3 2 4 1 6 0 2 1 0 0 2
 2 0 1 5 6 0 3 0 0 5 6 6 1 0 3 0 1 6 4 0 1 0 6 6 2 3 6 1 2 6 5 5 0 4 3 5 2
 3 2 2 4 3 5 1 5 0 0 0 1 6 1 0 5 0 5 3 5 0 5]"
129,7.0,avg_hr_lin_dis,"[2 2 2 0 6 5 2 5 2 6 2 6 1 3 1 3 4 5 2 5 0 5 6 5 0 2 0 6 4 4 2 1 6 5 4 1 0
 1 3 5 3 3 6 5 1 4 0 3 2 5 2 5 5 5 2 2 6 5 3 2 2 3 6 2 5 6 2 0 6 3 4 0 3 1
 0 1 0 2 0 0 4 0 6 2 0 4 2 5 4 2 6 0 6 6 1 6]"
