,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
44,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,spectral eblock rbf,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,33.0,26.0,28.0,30.0,14.0,33.0,29.0
45,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,affinity eblock rbf,[0 2 3 2 2 2 2 2 2 0 1 3 2 3 3 2 0 4 2 5],0.17977,0.00706,0.18234,0.05215,0.12819,0.25935,0.17158,17.0,37.0,26.0,25.0,35.0,17.0,26.0
46,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,spectral eblock edr,[0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0],0.0,-0.04091,0.0,-0.05322,0.0,0.0,0.0,52.0,50.0,52.0,51.0,52.0,52.0,52.0
47,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,affinity eblock edr,[0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 0 2 1 0 2],0.09758,0.03922,0.12032,0.00897,0.10284,0.14078,0.11885,29.0,34.0,37.0,38.0,40.0,29.0,37.0
48,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,kmeans eblockset,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,33.0,26.0,28.0,30.0,14.0,33.0,29.0
49,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,complete eblockset,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,33.0,26.0,28.0,30.0,14.0,33.0,29.0
50,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,average eblockset,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,33.0,26.0,28.0,30.0,14.0,33.0,29.0
51,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[2, 2]",,ward eblockset,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,33.0,26.0,28.0,30.0,14.0,33.0,29.0
52,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spectral warp,[0 0 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0 1 0 0],0.08228,0.08289,0.11871,0.11333,0.11871,0.11871,0.11871,23.0,13.0,22.0,10.0,20.0,23.0,22.0
53,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,aff prop,[4 4 2 2 2 2 2 0 2 1 1 2 0 1 3 1 4 1 4 0],0.1904,0.04607,0.18861,0.10971,0.1295,0.27469,0.17602,12.0,23.0,16.0,11.0,16.0,12.0,14.0
54,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,pca,[1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 0 0 0],0.00506,-0.03311,0.00733,-0.04442,0.00735,0.0073,0.00733,46.0,42.0,46.0,48.0,46.0,46.0,46.0
55,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spectral overlap,[0 0 0 1 0 0 0 0 1 0 0 1 1 1 0 1 0 0 1 1],0.0863,0.08869,0.12636,0.1153,0.12824,0.12451,0.12635,22.0,11.0,21.0,9.0,17.0,22.0,21.0
