,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
187,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,spectral bad edr,[0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1],0.0,-0.04207,0.0,-0.04626,0.0,0.0,0.0,48.0,50.0,48.0,48.0,48.0,48.0,48.0
188,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,affinity bad edr,[0 1 3 4 2 2 3 3 1 6 4 6 5 5 5 1 3 0 0 6],0.22493,0.0116,0.19495,0.01156,0.11711,0.32451,0.17211,3.0,10.0,5.0,11.0,14.0,3.0,7.0
189,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,kmeans badset,[1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1],0.03243,0.00325,0.05506,0.00654,0.06481,0.04678,0.05434,27.0,12.0,24.0,12.0,23.0,27.0,24.0
190,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,complete badset,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.03597,0.0,0.09698,0.0,0.18121,0.0519,0.08069,20.0,17.0,15.0,17.0,4.0,20.0,15.0
191,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,average badset,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.03597,0.0,0.09698,0.0,0.18121,0.0519,0.08069,20.0,17.0,15.0,17.0,4.0,20.0,15.0
192,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,ward badset,[1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1],0.03243,0.00325,0.05506,0.00654,0.06481,0.04678,0.05434,27.0,12.0,24.0,12.0,23.0,27.0,24.0
193,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,spectral eblock warp,[0 0 1 0 1 1 0 0 1 0 1 0 0 1 1 1 1 1 0 1],0.0462,0.02866,0.0669,0.03998,0.06714,0.06665,0.0669,18.0,9.0,22.0,7.0,22.0,18.0,22.0
194,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,affinity eblock warp,[0 0 1 0 2 1 0 0 1 0 1 0 0 0 2 1 1 2 0 2],0.03623,-0.02294,0.04289,-0.02703,0.03519,0.05227,0.04206,19.0,36.0,30.0,38.0,31.0,19.0,30.0
195,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,PCA eblock euclid,[1 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0 0 1 0],0.02101,-0.00937,0.03076,-0.01109,0.03121,0.03031,0.03075,32.0,25.0,32.0,26.0,32.0,32.0,32.0
196,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,spectral eblock eucsim,[0 1 1 0 1 1 0 0 1 0 1 0 0 1 1 1 1 1 0 1],0.02101,-0.00937,0.03076,-0.01109,0.03121,0.03031,0.03075,32.0,29.0,32.0,26.0,32.0,32.0,32.0
197,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,affinity eblock eucsim,[3 0 1 3 1 2 3 3 2 3 1 3 3 0 2 1 1 0 3 0],0.05232,-0.03257,0.05471,-0.02732,0.03965,0.07549,0.05199,16.0,39.0,28.0,39.0,28.0,16.0,28.0
198,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,spectral eblock cosine,[0 0 1 0 1 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1],0.02014,-0.01041,0.02905,-0.01333,0.02905,0.02905,0.02905,39.0,32.0,39.0,33.0,39.0,39.0,39.0
199,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,affinity eblock cosine,[1 1 2 1 2 0 1 1 0 1 2 1 1 1 0 2 2 1 1 0],0.00731,-0.05541,0.00879,-0.05615,0.00733,0.01055,0.00865,43.0,52.0,44.0,52.0,47.0,43.0,44.0
200,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,spectral eblock rbf,[0 1 1 0 1 1 0 0 1 0 1 0 0 1 1 1 1 1 0 1],0.02101,-0.00937,0.03076,-0.01109,0.03121,0.03031,0.03075,32.0,29.0,32.0,26.0,32.0,32.0,32.0
201,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,affinity eblock rbf,[2 0 3 2 3 1 2 2 1 2 3 2 2 0 1 3 3 0 2 0],0.05232,-0.03257,0.05471,-0.02732,0.03965,0.07549,0.05199,16.0,40.0,28.0,39.0,28.0,16.0,28.0
202,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,spectral eblock edr,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.03597,0.0,0.09698,0.0,0.18121,0.0519,0.08069,20.0,17.0,15.0,17.0,4.0,20.0,15.0
203,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,affinity eblock edr,[0 1 2 5 3 3 4 4 1 6 5 6 5 5 5 1 4 0 0 6],0.18614,-0.01079,0.16372,0.00231,0.09981,0.26854,0.14553,8.0,34.0,8.0,16.0,19.0,8.0,9.0
204,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,kmeans eblockset,[1 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0 0 1 0],0.02101,-0.00937,0.03076,-0.01109,0.03121,0.03031,0.03075,32.0,25.0,32.0,26.0,32.0,32.0,32.0
205,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,complete eblockset,[1 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0 0 1 0],0.02101,-0.00937,0.03076,-0.01109,0.03121,0.03031,0.03075,32.0,25.0,32.0,26.0,32.0,32.0,32.0
206,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,average eblockset,[0 0 1 0 1 1 0 0 1 0 1 0 0 0 1 1 1 0 0 0],0.0,-0.04091,0.0,-0.05322,0.0,0.0,0.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
207,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[0.2, 0.2]",,ward eblockset,[1 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0 0 1 0],0.02101,-0.00937,0.03076,-0.01109,0.03121,0.03031,0.03075,32.0,25.0,32.0,26.0,32.0,32.0,32.0
208,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.2, 0.2]",,spectral warp,[0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1],0.10175,0.1109,0.15637,0.12115,0.16657,0.14679,0.15606,28.0,16.0,29.0,11.0,22.0,28.0,25.0
209,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.2, 0.2]",,aff prop,[2 0 1 0 3 2 2 4 1 0 2 3 3 2 3 4 2 4 3 1],0.16915,0.02872,0.16259,0.0195,0.10833,0.24403,0.15005,14.0,26.0,25.0,29.0,34.0,14.0,26.0
210,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.2, 0.2]",,pca,[0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0],0.21576,0.28139,0.34559,0.21918,0.38369,0.31128,0.34371,10.0,1.0,3.0,1.0,1.0,10.0,1.0
211,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.2, 0.2]",,spectral overlap,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0],0.00997,-0.0342,0.01841,-0.01731,0.02358,0.01438,0.01786,43.0,45.0,43.0,42.0,43.0,43.0,43.0
212,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.5, 0.9]","[0.2, 0.2]",,km_choice,[0 1 1 1 0 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1],0.0,-0.04207,0.0,-0.04626,0.0,0.0,0.0,49.0,50.0,49.0,49.0,49.0,49.0,49.0
