,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
84,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral bad edr,0.01981,-0.01128,0.0289,-0.01303,0.02923,0.02858,0.0289,0.03232,0.04864,0.04675,0.06401,0.04688,0.04663,0.04675,53.0,53.0,53.0,53.0,53.0,53.0,53.0
85,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,affinity bad edr,0.08583,-0.00666,0.08746,-0.00967,0.06505,0.12383,0.08142,0.12438,0.05503,0.10755,0.07387,0.0711,0.17944,0.09594,19.0,50.0,29.0,51.0,46.0,19.0,28.0
86,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,kmeans badset,0.04386,0.02446,0.06716,0.02216,0.07139,0.06328,0.06699,0.05498,0.08221,0.08622,0.08158,0.094,0.07932,0.08587,42.0,31.0,46.0,30.0,44.0,42.0,46.0
87,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,complete badset,0.03199,0.00334,0.05273,0.00791,0.06217,0.04615,0.05147,0.03933,0.06007,0.0646,0.05871,0.07888,0.05674,0.06325,50.0,47.0,48.0,44.0,47.0,50.0,49.0
88,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,average badset,0.04271,0.01449,0.08404,0.01789,0.12132,0.06162,0.07769,0.03885,0.06087,0.06718,0.05247,0.09372,0.05605,0.06467,43.0,36.0,30.0,34.0,13.0,43.0,33.0
89,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,ward badset,0.04597,0.02646,0.07326,0.02168,0.08132,0.06633,0.07272,0.05811,0.08699,0.09359,0.0805,0.10575,0.08384,0.09277,39.0,28.0,40.0,31.0,37.0,39.0,39.0
90,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral eblock warp,0.06929,0.06305,0.10178,0.07351,0.1037,0.09997,0.10174,0.09563,0.14363,0.14066,0.16318,0.14351,0.13797,0.14061,21.0,5.0,19.0,6.0,24.0,21.0,19.0
91,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,affinity eblock warp,0.19056,0.04534,0.18859,0.05546,0.12986,0.27492,0.17582,0.11091,0.07696,0.10667,0.08734,0.07264,0.16001,0.09878,1.0,13.0,2.0,10.0,11.0,1.0,2.0
92,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,PCA eblock euclid,0.05915,0.04427,0.09501,0.04757,0.10849,0.08533,0.09332,0.08022,0.12169,0.12198,0.11895,0.13245,0.11574,0.12147,27.0,14.0,23.0,16.0,20.0,27.0,23.0
93,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral eblock eucsim,0.06233,0.05191,0.09169,0.06394,0.09357,0.08992,0.09163,0.08463,0.12762,0.12499,0.13926,0.12803,0.1221,0.12495,25.0,9.0,26.0,7.0,29.0,25.0,24.0
94,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,affinity eblock eucsim,0.18553,0.03264,0.18428,0.04024,0.12723,0.26767,0.17206,0.11387,0.09053,0.11589,0.11101,0.08265,0.16428,0.1094,2.0,19.0,3.0,18.0,12.0,2.0,4.0
95,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral eblock cosine,0.04644,0.02741,0.07651,0.0128,0.08788,0.06699,0.07561,0.05807,0.0859,0.10042,0.06285,0.12071,0.08378,0.09878,36.0,26.0,36.0,39.0,33.0,36.0,35.0
96,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,affinity eblock cosine,0.16898,0.01198,0.16941,0.01704,0.1183,0.24379,0.15859,0.10101,0.06101,0.09402,0.07093,0.06083,0.14572,0.08597,5.0,42.0,5.0,35.0,15.0,5.0,6.0
97,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral eblock rbf,0.05457,0.0403,0.08262,0.0459,0.08699,0.07873,0.08237,0.05499,0.08255,0.08515,0.09272,0.09263,0.07934,0.08468,28.0,15.0,31.0,17.0,35.0,28.0,27.0
98,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,affinity eblock rbf,0.18272,0.05007,0.18963,0.05687,0.13715,0.26361,0.17954,0.11162,0.09762,0.11982,0.10705,0.09184,0.16103,0.11497,3.0,11.0,1.0,9.0,9.0,3.0,1.0
99,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,spectral eblock edr,0.02275,-0.00801,0.03547,-0.01183,0.03839,0.03282,0.03534,0.04694,0.07048,0.07509,0.05828,0.0833,0.06772,0.07469,52.0,51.0,52.0,52.0,52.0,52.0,52.0
100,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,affinity eblock edr,0.09503,-0.01041,0.09396,-0.00472,0.21473,0.1371,0.08753,0.08775,0.05742,0.08464,0.06125,0.34212,0.12659,0.07835,14.0,52.0,24.0,50.0,2.0,14.0,26.0
101,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,kmeans eblockset,0.06591,0.05602,0.10332,0.05465,0.11273,0.09509,0.10273,0.07026,0.10601,0.11226,0.09911,0.12545,0.10136,0.11148,23.0,8.0,18.0,11.0,18.0,23.0,18.0
102,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,complete eblockset,0.04077,0.01437,0.07563,0.0145,0.10246,0.05882,0.07134,0.03588,0.05479,0.06286,0.0476,0.08726,0.05176,0.06051,44.0,37.0,38.0,37.0,25.0,44.0,40.0
103,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,average eblockset,0.03773,0.00359,0.09149,0.00173,0.15705,0.05444,0.07945,0.02667,0.04074,0.05245,0.01838,0.07874,0.03848,0.04946,45.0,46.0,27.0,47.0,6.0,45.0,30.0
104,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,ward eblockset,0.0633,0.05141,0.09996,0.05269,0.11057,0.09133,0.09901,0.0819,0.12371,0.12485,0.12841,0.13442,0.11815,0.12429,24.0,10.0,20.0,12.0,19.0,24.0,21.0
105,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[1, 1]",,levenstein,0.04781,0.03057,0.07023,0.0394,0.07155,0.06898,0.0702,0.06452,0.09705,0.09376,0.12037,0.09451,0.09308,0.09375,32.0,21.0,42.0,19.0,43.0,32.0,42.0
106,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral warp,0.11816,0.136,0.17459,0.15261,0.17899,0.17046,0.17446,0.13676,0.20566,0.20004,0.21555,0.20324,0.1973,0.19995,17.0,4.0,12.0,4.0,5.0,17.0,11.0
107,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,aff prop,0.19618,0.08038,0.20799,0.10677,0.15358,0.28303,0.19824,0.16651,0.1517,0.18217,0.18179,0.14012,0.24023,0.17555,3.0,7.0,2.0,6.0,10.0,3.0,3.0
108,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,pca,0.13696,0.16201,0.21149,0.16817,0.23177,0.19759,0.20879,0.14929,0.22601,0.21539,0.23543,0.21483,0.21538,0.21675,11.0,1.0,1.0,1.0,2.0,11.0,1.0
109,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral overlap,0.02781,0.00049,0.04095,0.0026,0.04187,0.04012,0.04091,0.03467,0.05219,0.05032,0.06821,0.05072,0.05002,0.05031,50.0,46.0,50.0,46.0,50.0,50.0,50.0
110,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,km_choice,0.05038,0.03176,0.07896,0.03654,0.08753,0.07268,0.07797,0.07124,0.10836,0.10829,0.10786,0.11624,0.10278,0.10806,37.0,33.0,37.0,29.0,37.0,37.0,37.0
111,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,km_ent,0.13116,0.15436,0.20036,0.15968,0.21453,0.18922,0.19902,0.13624,0.20546,0.19894,0.21335,0.20211,0.19655,0.19932,13.0,2.0,4.0,2.0,3.0,13.0,2.0
112,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,km_con,0.10164,0.11033,0.15565,0.11405,0.16594,0.14664,0.15501,0.1066,0.16045,0.1597,0.17179,0.16776,0.1538,0.15928,19.0,5.0,15.0,5.0,9.0,19.0,15.0
113,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spect_cos_cat,0.04334,0.02292,0.06829,0.019,0.07548,0.06253,0.06761,0.06512,0.09748,0.10174,0.10216,0.11266,0.09395,0.10098,42.0,37.0,44.0,37.0,44.0,42.0,43.0
114,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,aff_cos_cat,0.08192,0.00958,0.11725,0.00558,0.17572,0.11819,0.11298,0.05574,0.05863,0.07007,0.04921,0.20831,0.08041,0.06881,21.0,43.0,22.0,43.0,6.0,21.0,23.0
115,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spect_cos_ent,0.04424,0.02446,0.06895,0.02123,0.07462,0.06383,0.06867,0.05529,0.08274,0.08697,0.08013,0.09508,0.07976,0.08661,40.0,35.0,43.0,34.0,45.0,40.0,42.0
116,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,aff_cos_ent,0.17772,0.03262,0.18561,0.04805,0.13489,0.2564,0.17615,0.08673,0.07081,0.08703,0.09951,0.0613,0.12513,0.08193,7.0,30.0,9.0,21.0,17.0,7.0,10.0
117,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spect_rbf,0.12244,0.14239,0.18194,0.15677,0.18754,0.17664,0.18179,0.13164,0.19796,0.19295,0.20642,0.19624,0.18992,0.1929,16.0,3.0,11.0,3.0,4.0,16.0,6.0
118,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spect_esk_sim,0.0343,0.01006,0.05168,0.01179,0.0541,0.04948,0.05157,0.0327,0.04891,0.0495,0.05961,0.05222,0.04717,0.0494,47.0,41.0,48.0,41.0,48.0,47.0,48.0
119,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,aff_esk_sim,0.11565,0.01772,0.13099,0.0183,0.10503,0.16685,0.12627,0.08476,0.0618,0.09019,0.07261,0.0707,0.12228,0.08656,18.0,40.0,17.0,38.0,33.0,18.0,16.0
120,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spect_lin_sim,0.02386,-0.00544,0.03527,-0.0054,0.0362,0.03442,0.03522,0.02658,0.03997,0.03898,0.05165,0.03976,0.03834,0.03896,52.0,50.0,52.0,51.0,52.0,52.0,52.0
121,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,aff_lin_sim,0.13125,0.00593,0.12825,0.00745,0.08715,0.18935,0.11902,0.06719,0.04944,0.06488,0.04888,0.04437,0.09693,0.06021,12.0,45.0,18.0,42.0,38.0,12.0,19.0
122,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,comp_hr_esk_dis,0.05336,0.03402,0.08959,0.04477,0.10967,0.07698,0.08639,0.05669,0.08747,0.08304,0.1019,0.09295,0.08178,0.08267,33.0,29.0,33.0,24.0,30.0,33.0,32.0
123,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,avg_hr_esk_dis,0.04169,0.00972,0.09939,0.00431,0.16819,0.06014,0.08687,0.02638,0.04051,0.05009,0.01775,0.07213,0.03806,0.04821,43.0,42.0,27.0,45.0,8.0,43.0,31.0
124,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,comp_hr_lin_din,0.02783,-6e-05,0.04157,0.00248,0.04314,0.04016,0.04148,0.03629,0.05486,0.05366,0.06639,0.05509,0.05235,0.05364,49.0,47.0,49.0,47.0,49.0,49.0,49.0
125,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,avg_hr_lin_dis,0.05281,0.03505,0.09116,0.02024,0.11076,0.07619,0.08896,0.06146,0.09125,0.10454,0.07843,0.12729,0.08867,0.10243,34.0,26.0,31.0,35.0,28.0,34.0,29.0
126,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spect_edr,0.04049,0.01992,0.05903,0.02597,0.05965,0.05841,0.05902,0.05126,0.07701,0.07487,0.09652,0.07579,0.07395,0.07486,46.0,39.0,47.0,33.0,47.0,46.0,47.0
127,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,aff_edr,0.12415,0.03213,0.13236,0.04474,0.10191,0.1791,0.12503,0.11806,0.06873,0.10331,0.08224,0.06752,0.17032,0.09297,15.0,32.0,16.0,25.0,34.0,15.0,17.0
128,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral bad warp,0.08213,0.08226,0.12136,0.09703,0.12437,0.11849,0.12128,0.08216,0.12338,0.12239,0.14116,0.12667,0.11853,0.12228,20.0,6.0,20.0,7.0,21.0,20.0,18.0
129,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,affinity bad warp,0.19576,0.05071,0.1932,0.05685,0.13296,0.28242,0.17986,0.11973,0.08336,0.11183,0.09162,0.0746,0.17273,0.10255,4.0,16.0,6.0,17.0,20.0,4.0,8.0
130,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,PCA bad euclid,0.07484,0.06822,0.12013,0.06563,0.13596,0.10797,0.11839,0.10468,0.1578,0.15582,0.1695,0.16469,0.15103,0.15525,23.0,10.0,21.0,13.0,13.0,23.0,20.0
131,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral bad eucsim,0.07309,0.06874,0.10647,0.08293,0.10751,0.10544,0.10646,0.10376,0.15595,0.15139,0.17368,0.15311,0.1497,0.15138,24.0,9.0,24.0,9.0,31.0,24.0,24.0
132,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,affinity bad eucsim,0.17363,0.03474,0.17398,0.03569,0.12134,0.25049,0.16289,0.0927,0.07456,0.09517,0.06457,0.06954,0.13374,0.0902,9.0,28.0,13.0,30.0,24.0,9.0,13.0
133,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral bad cosine,0.05563,0.04222,0.08306,0.04953,0.08602,0.08026,0.08297,0.06398,0.09607,0.09473,0.11622,0.09734,0.0923,0.09469,31.0,21.0,36.0,20.0,39.0,31.0,36.0
134,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,affinity bad cosine,0.17614,0.05231,0.18336,0.0671,0.13318,0.25412,0.17371,0.06848,0.05773,0.06822,0.06175,0.04984,0.09879,0.0644,8.0,14.0,10.0,12.0,19.0,8.0,12.0
135,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral bad rbf,0.05279,0.03835,0.07797,0.04195,0.07989,0.07616,0.07792,0.07993,0.11995,0.11932,0.13267,0.12372,0.11532,0.1192,35.0,23.0,38.0,26.0,40.0,35.0,38.0
136,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,affinity bad rbf,0.16881,0.03796,0.17192,0.04178,0.12198,0.24355,0.16181,0.08901,0.0756,0.09284,0.07302,0.06935,0.12841,0.08848,10.0,24.0,14.0,27.0,22.0,10.0,14.0
137,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral bad edr,0.0167,-0.01592,0.02465,-0.02008,0.02522,0.0241,0.02464,0.01636,0.02448,0.02422,0.03205,0.02489,0.0236,0.02421,53.0,53.0,53.0,53.0,53.0,53.0,53.0
138,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,affinity bad edr,0.06938,-0.00587,0.06707,-0.01151,0.24811,0.10009,0.06115,0.13023,0.04482,0.10624,0.04444,0.39044,0.18788,0.0921,25.0,51.0,45.0,52.0,1.0,25.0,46.0
139,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,kmeans badset,0.06747,0.05978,0.09897,0.07102,0.10072,0.09734,0.09892,0.10615,0.15977,0.15487,0.17782,0.15664,0.15314,0.15487,27.0,11.0,28.0,10.0,35.0,27.0,27.0
140,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,complete badset,0.05842,0.0428,0.09527,0.04651,0.111,0.08428,0.09314,0.087,0.13167,0.12968,0.14718,0.13903,0.12552,0.12908,29.0,20.0,30.0,22.0,27.0,29.0,28.0
141,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,average badset,0.04134,0.00943,0.09876,0.00556,0.16829,0.05964,0.08594,0.02421,0.03752,0.0448,0.0189,0.06547,0.03493,0.04334,44.0,44.0,29.0,44.0,7.0,44.0,33.0
142,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,ward badset,0.06804,0.05919,0.10327,0.06959,0.10975,0.09816,0.10263,0.09044,0.13681,0.13447,0.15453,0.14089,0.13048,0.13408,26.0,12.0,26.0,11.0,29.0,26.0,25.0
143,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral eblock warp,0.07876,0.07744,0.11543,0.09245,0.1173,0.11363,0.1154,0.08499,0.12756,0.12594,0.14158,0.12944,0.12262,0.12589,22.0,8.0,23.0,8.0,25.0,22.0,21.0
144,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,affinity eblock warp,0.20704,0.05499,0.20392,0.05965,0.13969,0.2987,0.18979,0.10576,0.08072,0.1035,0.09251,0.07182,0.15258,0.09647,1.0,13.0,3.0,16.0,11.0,1.0,4.0
145,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,PCA eblock euclid,0.06361,0.05179,0.1045,0.05032,0.12176,0.09177,0.10244,0.04824,0.07248,0.07788,0.07759,0.0931,0.06959,0.07683,28.0,15.0,25.0,19.0,23.0,28.0,26.0
146,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral eblock eucsim,0.05081,0.03504,0.07488,0.04548,0.0766,0.0733,0.0748,0.05116,0.07697,0.07478,0.09802,0.07591,0.07381,0.07477,36.0,27.0,40.0,23.0,43.0,36.0,39.0
147,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,affinity eblock eucsim,0.20096,0.04713,0.19745,0.06327,0.1351,0.28993,0.18355,0.14282,0.09377,0.1354,0.10479,0.08934,0.20604,0.12461,2.0,18.0,5.0,14.0,16.0,2.0,5.0
148,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral eblock cosine,0.04097,0.02008,0.06257,0.01778,0.06638,0.05911,0.0624,0.0566,0.08474,0.0883,0.08579,0.09584,0.08166,0.08796,45.0,38.0,46.0,39.0,46.0,45.0,45.0
149,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,affinity eblock cosine,0.1842,0.03988,0.19146,0.04056,0.13939,0.26575,0.18112,0.09597,0.06973,0.09294,0.08908,0.0675,0.13846,0.08675,6.0,22.0,7.0,28.0,12.0,6.0,7.0
150,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral eblock rbf,0.04904,0.03216,0.07462,0.03547,0.07921,0.07075,0.07426,0.05323,0.07954,0.08168,0.09461,0.08912,0.0768,0.08109,38.0,31.0,41.0,31.0,41.0,38.0,40.0
151,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,affinity eblock rbf,0.18704,0.04713,0.19045,0.06039,0.13538,0.26984,0.17913,0.127,0.08802,0.122,0.09562,0.0822,0.18322,0.11306,5.0,17.0,8.0,15.0,14.0,5.0,9.0
152,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,spectral eblock edr,0.02618,-0.00244,0.03956,-0.00175,0.04147,0.03777,0.0395,0.03659,0.05506,0.05476,0.06506,0.05688,0.05279,0.05471,51.0,48.0,51.0,48.0,51.0,51.0,51.0
153,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,affinity eblock edr,0.12846,-0.00346,0.12409,-0.00375,0.13327,0.18533,0.11468,0.07512,0.04742,0.07161,0.04737,0.20858,0.10837,0.06599,14.0,49.0,19.0,50.0,18.0,14.0,22.0
154,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,kmeans eblockset,0.04413,0.0236,0.07064,0.01971,0.07898,0.06366,0.06998,0.04816,0.07178,0.07954,0.07044,0.09293,0.06948,0.07845,41.0,36.0,42.0,36.0,42.0,41.0,41.0
155,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,complete eblockset,0.04775,0.02498,0.0876,0.0159,0.1144,0.06889,0.08397,0.04377,0.06564,0.08034,0.04619,0.10677,0.06315,0.07768,39.0,34.0,34.0,40.0,26.0,39.0,35.0
156,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,average eblockset,0.03074,-0.00681,0.07663,-0.00225,0.1352,0.04435,0.06564,0.0251,0.03822,0.0527,0.01796,0.08583,0.03622,0.04791,48.0,52.0,39.0,49.0,15.0,48.0,44.0
157,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,ward eblockset,0.05446,0.03736,0.09062,0.03448,0.10618,0.07857,0.08894,0.05004,0.07507,0.08372,0.07965,0.10221,0.0722,0.08186,32.0,25.0,32.0,32.0,32.0,32.0,30.0
158,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[1, 1]",,levenstein,0.05817,0.04615,0.08577,0.05119,0.08774,0.08392,0.08572,0.10027,0.15065,0.14687,0.1644,0.14914,0.14466,0.14686,30.0,19.0,35.0,18.0,36.0,30.0,34.0
159,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[1, 1]",,spectral warp,0.07191,0.06673,0.10633,0.08419,0.10907,0.10375,0.10625,0.04662,0.0702,0.06841,0.08688,0.06969,0.06725,0.06841,33.0,20.0,34.0,11.0,34.0,33.0,30.0
160,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[1, 1]",,aff prop,0.19059,0.06917,0.19776,0.0719,0.14261,0.27496,0.18736,0.10074,0.08742,0.10506,0.09164,0.07718,0.14533,0.09996,5.0,16.0,6.0,16.0,20.0,5.0,6.0
161,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[1, 1]",,pca,0.10719,0.11546,0.17601,0.1029,0.20468,0.15465,0.17274,0.09216,0.141,0.1407,0.12761,0.15101,0.13296,0.1412,18.0,6.0,11.0,8.0,2.0,18.0,10.0
162,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[1, 1]",,spectral overlap,0.02035,-0.01208,0.0299,-0.00762,0.03047,0.02936,0.02989,0.0249,0.03897,0.03647,0.04547,0.03704,0.03592,0.03646,52.0,53.0,53.0,51.0,53.0,52.0,53.0
163,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[1, 1]",,km_choice,0.07298,0.06579,0.12228,0.05156,0.14458,0.10528,0.11976,0.066,0.09837,0.10768,0.08979,0.12709,0.09522,0.10621,32.0,21.0,27.0,27.0,19.0,32.0,27.0
164,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[1, 1]",,km_ent,0.11126,0.1236,0.17267,0.13112,0.18802,0.16051,0.17125,0.08597,0.13103,0.12996,0.13516,0.13819,0.12403,0.13005,16.0,3.0,12.0,4.0,6.0,16.0,11.0
165,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[1, 1]",,km_con,0.0747,0.06905,0.11666,0.07065,0.12676,0.10777,0.11606,0.0626,0.095,0.10117,0.08429,0.11439,0.09031,0.10037,31.0,17.0,30.0,17.0,25.0,31.0,29.0
166,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[1, 1]",,spect_cos_cat,0.06032,0.0491,0.09123,0.04388,0.09579,0.08703,0.09104,0.10106,0.1518,0.15394,0.14745,0.16285,0.1458,0.15366,37.0,28.0,40.0,30.0,38.0,37.0,39.0
167,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[1, 1]",,aff_cos_cat,0.07954,0.00066,0.10336,-0.00366,0.09835,0.11475,0.1004,0.05618,0.04256,0.06343,0.03997,0.06107,0.08105,0.06178,28.0,49.0,35.0,50.0,36.0,28.0,32.0
168,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.9]","[1, 1]",,spect_cos_ent,0.08627,0.08723,0.13569,0.08301,0.14944,0.12445,0.13449,0.0784,0.11742,0.12333,0.11602,0.1374,0.1131,0.12253,23.0,9.0,20.0,13.0,18.0,23.0,20.0
