,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
82,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral bad rbf,0.11597,0.13029,0.18888,0.10842,0.2145,0.16731,0.18692,0.0762,0.11515,0.12111,0.10196,0.1357,0.10993,0.12044,43.0,35.0,43.0,38.0,40.0,43.0,42.0
83,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,affinity bad rbf,0.24123,0.16986,0.28488,0.13378,0.28493,0.34802,0.27848,0.12582,0.11773,0.13946,0.14569,0.19332,0.18152,0.13541,7.0,14.0,14.0,18.0,12.0,7.0,13.0
84,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral bad edr,0.13796,0.16293,0.22558,0.13072,0.25712,0.19904,0.22316,0.08282,0.12566,0.12662,0.11294,0.13624,0.11948,0.1265,28.0,15.0,27.0,20.0,16.0,28.0,27.0
85,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,affinity bad edr,0.36193,0.11868,0.33313,0.13786,0.21418,0.52216,0.30174,0.10192,0.06663,0.08355,0.07876,0.05495,0.14704,0.07419,1.0,40.0,1.0,17.0,42.0,1.0,6.0
86,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,kmeans badset,0.12167,0.13881,0.19834,0.11332,0.22536,0.17554,0.1963,0.07928,0.11986,0.12574,0.10491,0.14027,0.11438,0.12512,42.0,33.0,42.0,37.0,34.0,42.0,41.0
87,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,complete badset,0.12852,0.14909,0.20886,0.12024,0.23654,0.18542,0.2068,0.09179,0.13874,0.1424,0.12273,0.15505,0.13243,0.14198,36.0,24.0,33.0,29.0,26.0,36.0,33.0
88,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,average badset,0.13048,0.15197,0.21207,0.12309,0.24019,0.18824,0.20999,0.08985,0.13593,0.13901,0.12032,0.15098,0.12962,0.13865,31.0,19.0,29.0,24.0,22.0,31.0,29.0
89,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,ward badset,0.12852,0.14909,0.20886,0.12024,0.23654,0.18542,0.2068,0.09179,0.13874,0.1424,0.12273,0.15505,0.13243,0.14198,36.0,24.0,33.0,29.0,26.0,36.0,33.0
90,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral eblock warp,0.17675,0.22379,0.26292,0.25051,0.27224,0.255,0.26226,0.12795,0.19269,0.18601,0.20733,0.18811,0.18459,0.18626,24.0,9.0,19.0,5.0,15.0,24.0,18.0
91,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,affinity eblock warp,0.20729,0.11102,0.24696,0.11751,0.21642,0.29906,0.23704,0.11371,0.08752,0.10187,0.10072,0.06659,0.16405,0.09929,17.0,43.0,23.0,32.0,39.0,17.0,22.0
92,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,PCA eblock euclid,0.20243,0.26038,0.3177,0.24318,0.3487,0.29205,0.31513,0.11428,0.17361,0.15763,0.2022,0.14982,0.16487,0.15917,19.0,5.0,4.0,6.0,2.0,19.0,3.0
93,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral eblock eucsim,0.17716,0.22465,0.26564,0.23873,0.27649,0.25559,0.26524,0.12375,0.18589,0.18259,0.20026,0.1879,0.17853,0.1824,23.0,8.0,18.0,7.0,13.0,23.0,16.0
94,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,affinity eblock eucsim,0.26772,0.13996,0.29707,0.15132,0.23375,0.38624,0.28489,0.12733,0.10168,0.1205,0.11894,0.08567,0.18369,0.11376,3.0,32.0,8.0,13.0,30.0,3.0,10.0
95,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral eblock cosine,0.11495,0.12967,0.18345,0.11437,0.20583,0.16584,0.18127,0.10204,0.15352,0.15649,0.15398,0.16865,0.14722,0.15642,45.0,36.0,45.0,36.0,46.0,45.0,45.0
96,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,affinity eblock cosine,0.29802,0.06945,0.29265,0.07465,0.20987,0.42996,0.26985,0.18218,0.06706,0.10712,0.08802,0.05311,0.26283,0.07983,2.0,49.0,9.0,48.0,43.0,2.0,15.0
97,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral eblock rbf,0.22371,0.29458,0.331,0.32823,0.34017,0.32274,0.33056,0.1284,0.19318,0.18542,0.20836,0.18612,0.18524,0.18561,12.0,1.0,2.0,1.0,4.0,12.0,1.0
98,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,affinity eblock rbf,0.26203,0.14531,0.30125,0.15061,0.2489,0.37803,0.28979,0.12972,0.12419,0.12952,0.14943,0.09285,0.18714,0.12699,4.0,28.0,7.0,14.0,17.0,4.0,8.0
99,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral eblock edr,0.04704,0.02262,0.09126,0.02113,0.13173,0.06786,0.08407,0.0584,0.08919,0.08992,0.08096,0.10735,0.08426,0.08928,53.0,52.0,53.0,52.0,52.0,53.0,53.0
100,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,affinity eblock edr,0.24026,0.01051,0.2066,0.00925,0.12315,0.34663,0.18172,0.02406,0.00986,0.01996,0.01127,0.01157,0.03471,0.01731,8.0,53.0,38.0,53.0,53.0,8.0,44.0
101,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,kmeans eblockset,0.18817,0.23914,0.29236,0.23763,0.31823,0.27147,0.28998,0.12219,0.18519,0.17122,0.21384,0.16688,0.17629,0.17241,21.0,6.0,10.0,8.0,8.0,21.0,7.0
102,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,complete eblockset,0.09225,0.08869,0.17205,0.07312,0.2339,0.13309,0.16212,0.07419,0.11578,0.09913,0.12232,0.08315,0.10703,0.10413,50.0,45.0,49.0,49.0,29.0,50.0,50.0
103,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,average eblockset,0.07272,0.05784,0.14787,0.0396,0.21873,0.10491,0.1359,0.05982,0.09348,0.08296,0.07895,0.07109,0.08631,0.08753,52.0,50.0,51.0,51.0,37.0,52.0,51.0
104,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,ward eblockset,0.17405,0.21761,0.27452,0.20484,0.30346,0.2511,0.27186,0.12132,0.18375,0.17168,0.20712,0.1695,0.17502,0.17268,25.0,11.0,16.0,11.0,10.0,25.0,14.0
105,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,levenstein,0.13558,0.16075,0.21887,0.12621,0.24573,0.1956,0.21709,0.09118,0.13655,0.14437,0.12074,0.16024,0.13154,0.14357,29.0,16.0,28.0,21.0,18.0,29.0,28.0
106,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral warp,0.39885,0.55807,0.57999,0.61069,0.58469,0.57542,0.57992,0.14542,0.21838,0.20856,0.20492,0.20746,0.20979,0.20859,3.0,3.0,4.0,3.0,4.0,3.0,4.0
107,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,aff prop,0.34456,0.32855,0.43484,0.34473,0.39225,0.4971,0.42547,0.14392,0.17576,0.15896,0.20572,0.15366,0.20764,0.15707,16.0,13.0,13.0,13.0,13.0,16.0,13.0
108,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,pca,0.37319,0.5183,0.55192,0.53548,0.56797,0.5384,0.5507,0.18451,0.27891,0.2543,0.30448,0.23982,0.26619,0.25594,9.0,8.0,8.0,9.0,6.0,9.0,8.0
109,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral overlap,0.16633,0.20393,0.26411,0.19838,0.29752,0.23997,0.25994,0.15892,0.24198,0.22318,0.26805,0.21532,0.22927,0.22534,44.0,36.0,41.0,24.0,39.0,44.0,41.0
110,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,km_choice,0.16753,0.20803,0.26708,0.17753,0.29646,0.2417,0.26511,0.1155,0.17449,0.16845,0.18265,0.17232,0.16663,0.16844,43.0,35.0,39.0,39.0,40.0,43.0,38.0
111,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,km_ent,0.36377,0.5049,0.53349,0.5389,0.54319,0.5248,0.533,0.17615,0.26517,0.24832,0.27526,0.24207,0.25413,0.24886,13.0,9.0,9.0,8.0,10.0,13.0,9.0
112,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,km_con,0.24794,0.32963,0.38241,0.30858,0.4107,0.35771,0.38065,0.13228,0.1999,0.18122,0.2374,0.17085,0.19084,0.18225,24.0,12.0,18.0,15.0,12.0,24.0,17.0
113,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spect_cos_cat,0.1635,0.19999,0.26404,0.18793,0.30312,0.23588,0.25918,0.12229,0.18706,0.16763,0.20417,0.15413,0.17642,0.17105,46.0,37.0,42.0,34.0,36.0,46.0,42.0
114,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,aff_cos_cat,0.22542,0.04283,0.25076,0.08556,0.19801,0.32522,0.24098,0.09271,0.04609,0.06305,0.07619,0.0397,0.13376,0.05335,26.0,52.0,46.0,50.0,50.0,26.0,47.0
115,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spect_cos_ent,0.20041,0.25825,0.31512,0.21984,0.34435,0.28913,0.31352,0.11817,0.17807,0.17272,0.18586,0.17633,0.17049,0.17276,29.0,17.0,25.0,21.0,18.0,29.0,24.0
116,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,aff_cos_ent,0.319,0.17088,0.36049,0.21107,0.28629,0.46022,0.34842,0.11896,0.09616,0.10158,0.13672,0.06478,0.17162,0.0922,21.0,43.0,20.0,23.0,42.0,21.0,20.0
117,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spect_rbf,0.38815,0.54201,0.56404,0.59216,0.56817,0.55998,0.564,0.16255,0.2441,0.23415,0.23063,0.23385,0.23451,0.23416,6.0,5.0,5.0,4.0,5.0,6.0,5.0
118,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spect_esk_sim,0.17799,0.22358,0.28461,0.18603,0.31683,0.25678,0.28245,0.11626,0.17584,0.16863,0.18516,0.17118,0.16772,0.16878,39.0,32.0,35.0,35.0,31.0,39.0,35.0
119,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,aff_esk_sim,0.23156,0.17688,0.29639,0.10817,0.31444,0.33408,0.29357,0.06532,0.10641,0.09288,0.11303,0.17739,0.09424,0.09307,25.0,41.0,29.0,48.0,34.0,25.0,30.0
120,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spect_lin_sim,0.1424,0.17101,0.22344,0.15377,0.24403,0.20544,0.22217,0.12781,0.19236,0.18907,0.19612,0.1958,0.18439,0.18882,49.0,42.0,50.0,42.0,46.0,49.0,49.0
121,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,aff_lin_sim,0.19932,0.14708,0.25258,0.08533,0.32329,0.28756,0.2498,0.09408,0.10101,0.11536,0.08156,0.24161,0.13573,0.11382,30.0,46.0,44.0,51.0,29.0,30.0,44.0
122,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,comp_hr_esk_dis,0.1814,0.22824,0.29196,0.18864,0.32775,0.2617,0.28927,0.11189,0.16981,0.15899,0.1823,0.15709,0.16142,0.15973,36.0,27.0,32.0,31.0,24.0,36.0,32.0
123,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,avg_hr_esk_dis,0.1814,0.22824,0.29196,0.18864,0.32775,0.2617,0.28927,0.11189,0.16981,0.15899,0.1823,0.15709,0.16142,0.15973,36.0,27.0,32.0,31.0,24.0,36.0,32.0
124,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,comp_hr_lin_din,0.15371,0.18744,0.24341,0.16379,0.26838,0.22176,0.24178,0.12398,0.18708,0.18281,0.19178,0.18893,0.17887,0.18263,48.0,40.0,48.0,41.0,44.0,48.0,46.0
125,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,avg_hr_lin_dis,0.16001,0.19688,0.25342,0.16969,0.27938,0.23084,0.25175,0.12686,0.19148,0.18698,0.19514,0.19288,0.18302,0.18685,47.0,39.0,43.0,40.0,43.0,47.0,43.0
126,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spect_edr,0.37968,0.52927,0.55272,0.57649,0.55779,0.54776,0.55267,0.15099,0.22675,0.21769,0.22057,0.21766,0.21783,0.2177,8.0,7.0,7.0,5.0,8.0,8.0,7.0
127,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,aff_edr,0.39772,0.30683,0.45544,0.37153,0.36805,0.57379,0.44113,0.18338,0.21741,0.21477,0.24722,0.19198,0.26457,0.21244,4.0,14.0,12.0,12.0,15.0,4.0,12.0
128,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral bad warp,0.18019,0.22699,0.28786,0.18978,0.32014,0.25995,0.2857,0.11322,0.17121,0.16363,0.18127,0.16551,0.16334,0.16383,38.0,29.0,34.0,30.0,30.0,38.0,34.0
129,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,affinity bad warp,0.2905,0.23808,0.34961,0.21328,0.29963,0.4191,0.34023,0.16762,0.1371,0.17379,0.15852,0.13557,0.24183,0.16775,22.0,22.0,22.0,22.0,37.0,22.0,22.0
130,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,PCA bad euclid,0.18522,0.23447,0.2967,0.19368,0.33089,0.26721,0.29439,0.10994,0.16635,0.15769,0.17898,0.15813,0.15861,0.15801,33.0,24.0,28.0,26.0,23.0,33.0,28.0
131,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral bad eucsim,0.19075,0.24304,0.30578,0.19791,0.34117,0.2752,0.30341,0.10862,0.16396,0.15524,0.17911,0.15494,0.1567,0.15561,31.0,20.0,26.0,25.0,19.0,31.0,26.0
132,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,affinity bad eucsim,0.32051,0.2459,0.36839,0.22815,0.3468,0.46239,0.35761,0.14819,0.12118,0.15871,0.15094,0.18385,0.21379,0.15358,19.0,19.0,19.0,20.0,17.0,19.0,19.0
133,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral bad cosine,0.1278,0.1491,0.1988,0.14087,0.21516,0.18437,0.19785,0.11315,0.1706,0.16964,0.1656,0.17774,0.16324,0.16938,51.0,45.0,51.0,43.0,49.0,51.0,51.0
134,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,affinity bad cosine,0.207,0.09425,0.25213,0.11297,0.22266,0.29864,0.24418,0.13111,0.12592,0.12776,0.15075,0.09189,0.18915,0.12357,28.0,50.0,45.0,47.0,48.0,28.0,45.0
135,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral bad rbf,0.16793,0.20861,0.26692,0.17822,0.29533,0.24227,0.26507,0.12154,0.18368,0.17787,0.18914,0.1822,0.17535,0.17786,42.0,34.0,40.0,38.0,41.0,42.0,39.0
136,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,affinity bad rbf,0.34748,0.30565,0.42288,0.2748,0.3639,0.50131,0.41348,0.09841,0.1419,0.12104,0.17801,0.12958,0.14198,0.12135,15.0,15.0,14.0,16.0,16.0,15.0,14.0
137,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral bad edr,0.18598,0.23503,0.30016,0.19257,0.3383,0.26832,0.29712,0.11153,0.16941,0.15617,0.18349,0.15053,0.16091,0.15747,32.0,23.0,27.0,27.0,20.0,32.0,27.0
138,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,affinity bad edr,0.36601,0.13173,0.34187,0.14064,0.22339,0.52804,0.3114,0.10983,0.10476,0.11381,0.13241,0.0896,0.15845,0.10985,12.0,47.0,23.0,44.0,47.0,12.0,25.0
139,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,kmeans badset,0.17799,0.22358,0.28461,0.18603,0.31683,0.25678,0.28245,0.11626,0.17584,0.16863,0.18516,0.17118,0.16772,0.16878,39.0,30.0,35.0,35.0,31.0,39.0,35.0
140,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,complete badset,0.18302,0.23107,0.29346,0.18994,0.32758,0.26404,0.29114,0.11317,0.17128,0.16306,0.18301,0.16429,0.16326,0.16332,35.0,26.0,31.0,29.0,26.0,35.0,31.0
141,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,average badset,0.17799,0.22358,0.28461,0.18603,0.31683,0.25678,0.28245,0.11626,0.17584,0.16863,0.18516,0.17118,0.16772,0.16878,39.0,30.0,35.0,35.0,31.0,39.0,35.0
142,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,ward badset,0.18371,0.23197,0.29639,0.18803,0.3335,0.26504,0.29358,0.11144,0.16864,0.15835,0.18328,0.15651,0.16078,0.1591,34.0,25.0,30.0,33.0,21.0,34.0,29.0
143,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral eblock warp,0.43211,0.60798,0.62874,0.64883,0.63427,0.6234,0.62864,0.15726,0.2362,0.22429,0.22821,0.22179,0.22688,0.22437,2.0,2.0,2.0,2.0,2.0,2.0,2.0
144,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,affinity eblock warp,0.36904,0.25322,0.41622,0.26729,0.3325,0.53242,0.40103,0.12431,0.12962,0.1251,0.15786,0.10597,0.17934,0.12259,11.0,18.0,15.0,17.0,22.0,11.0,15.0
145,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,PCA eblock euclid,0.3977,0.55487,0.58853,0.56648,0.60692,0.57376,0.5869,0.17998,0.27291,0.24465,0.30137,0.22351,0.25965,0.24752,5.0,4.0,3.0,6.0,3.0,5.0,3.0
146,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral eblock eucsim,0.38211,0.53285,0.55898,0.56329,0.56699,0.55126,0.55884,0.15796,0.23725,0.226,0.23624,0.2243,0.22789,0.22606,7.0,6.0,6.0,7.0,7.0,7.0,6.0
147,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,affinity eblock eucsim,0.34224,0.22147,0.38482,0.2391,0.30596,0.49374,0.37071,0.14944,0.1144,0.13477,0.14057,0.09176,0.21559,0.12553,17.0,33.0,17.0,19.0,35.0,17.0,18.0
148,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral eblock cosine,0.10613,0.11749,0.16657,0.10069,0.18171,0.15312,0.16574,0.10241,0.1533,0.16005,0.14205,0.17468,0.14774,0.15933,52.0,48.0,52.0,49.0,52.0,52.0,52.0
149,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,affinity eblock cosine,0.32034,0.11504,0.33367,0.1239,0.2513,0.46215,0.31392,0.14445,0.08785,0.08461,0.11142,0.04944,0.20839,0.06822,20.0,49.0,24.0,46.0,45.0,20.0,23.0
150,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral eblock rbf,0.44003,0.61986,0.64157,0.65261,0.64853,0.63483,0.64147,0.14102,0.21181,0.20006,0.20645,0.19675,0.20345,0.20014,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,affinity eblock rbf,0.37072,0.23821,0.41447,0.31858,0.32529,0.53484,0.39959,0.14031,0.12884,0.14136,0.17028,0.10019,0.20243,0.13643,10.0,21.0,16.0,14.0,27.0,10.0,16.0
152,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,spectral eblock edr,0.07025,0.05708,0.13722,0.02922,0.191,0.10135,0.12927,0.04221,0.06331,0.07388,0.04214,0.09345,0.0609,0.07343,53.0,51.0,53.0,53.0,51.0,53.0,53.0
153,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,affinity eblock edr,0.28543,0.03704,0.246,0.0309,0.14702,0.41179,0.21662,0.06183,0.03389,0.05334,0.02837,0.03222,0.0892,0.04713,23.0,53.0,47.0,52.0,53.0,23.0,50.0
154,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,kmeans eblockset,0.35752,0.49394,0.53315,0.50176,0.55529,0.51579,0.53099,0.18551,0.28173,0.25226,0.30693,0.23023,0.26764,0.25551,14.0,10.0,10.0,10.0,9.0,14.0,10.0
155,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,complete eblockset,0.16364,0.19713,0.27054,0.19193,0.32419,0.23609,0.26213,0.16477,0.25252,0.22088,0.27998,0.19188,0.23771,0.22651,45.0,38.0,38.0,28.0,28.0,45.0,40.0
156,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,average eblockset,0.13493,0.15251,0.23478,0.13592,0.29836,0.19466,0.22458,0.16006,0.24496,0.21613,0.26551,0.18884,0.23092,0.2215,50.0,44.0,49.0,45.0,38.0,50.0,48.0
157,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,ward eblockset,0.33491,0.45966,0.50095,0.47393,0.52486,0.48318,0.49826,0.17821,0.27136,0.24172,0.2983,0.21743,0.25711,0.24585,18.0,11.0,11.0,11.0,11.0,18.0,11.0
158,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.7]",,levenstein,0.21984,0.28682,0.34979,0.24054,0.38738,0.31716,0.34734,0.08652,0.13144,0.11411,0.16287,0.10123,0.12483,0.11552,27.0,16.0,21.0,18.0,14.0,27.0,21.0
159,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1]",,spectral warp,0.52865,0.753,0.76537,0.79126,0.7681,0.76268,0.76535,0.13813,0.20742,0.19743,0.18413,0.19559,0.19928,0.19745,7.0,6.0,6.0,6.0,6.0,7.0,6.0
160,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1]",,aff prop,0.51534,0.66037,0.71143,0.70079,0.68557,0.74348,0.70838,0.11995,0.1911,0.16352,0.18908,0.175,0.17305,0.16404,12.0,13.0,12.0,12.0,13.0,12.0,12.0
161,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1]",,pca,0.49482,0.70217,0.7192,0.73567,0.72465,0.71388,0.71913,0.11571,0.17383,0.16282,0.17239,0.15864,0.16693,0.16292,16.0,11.0,11.0,11.0,11.0,16.0,11.0
162,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1]",,spectral overlap,0.40546,0.56623,0.59983,0.57061,0.61885,0.58495,0.59797,0.21799,0.33006,0.29946,0.35314,0.27861,0.3145,0.30228,19.0,15.0,17.0,16.0,15.0,19.0,16.0
163,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1]",,km_choice,0.18873,0.23973,0.30451,0.19509,0.34227,0.27228,0.30181,0.06661,0.10193,0.09328,0.10806,0.09014,0.0961,0.09465,45.0,36.0,41.0,33.0,39.0,45.0,40.0
164,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1]",,km_ent,0.52186,0.74276,0.75729,0.77359,0.76182,0.75288,0.75723,0.12733,0.19128,0.17952,0.18485,0.17526,0.1837,0.17961,8.0,7.0,7.0,8.0,7.0,8.0,7.0
165,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1]",,km_con,0.47581,0.67329,0.69615,0.6867,0.70664,0.68645,0.69577,0.15914,0.23961,0.21806,0.26543,0.20536,0.22959,0.21872,17.0,12.0,13.0,13.0,12.0,17.0,13.0
