,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
33,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,spect_rbf,[0 1 0 1 1 1 0 1 0 0],0.02014,-0.0625,0.02905,-0.08,0.02905,0.02905,0.02905,19.0,18.0,19.0,19.0,19.0,19.0,19.0
34,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,spect_esk_sim,[0 1 0 0 0 1 1 1 1 1],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
35,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,aff_esk_sim,[0 1 0 0 0 1 1 1 1 1],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
36,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,spect_lin_sim,[1 0 1 1 1 0 0 0 0 0],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
37,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,aff_lin_sim,[1 0 1 1 1 0 0 0 0 0],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
38,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,comp_hr_esk_dis,[1 0 1 1 1 0 0 0 0 0],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
39,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,avg_hr_esk_dis,[1 0 1 1 1 0 0 0 0 0],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
40,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,comp_hr_lin_din,[1 0 1 1 1 0 0 0 0 0],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
41,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,avg_hr_lin_dis,[1 0 1 1 1 0 0 0 0 0],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
42,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,spect_edr,[0 0 0 0 0 1 0 0 0 1],0.1639,0.14679,0.27829,0.09569,0.32753,0.23645,0.27464,15.0,14.0,14.0,14.0,14.0,15.0,14.0
