,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
0,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral warp,0.16958,0.21316,0.25234,0.2361,0.26047,0.24466,0.25211,0.11423,0.17203,0.16829,0.18283,0.17202,0.1648,0.16829,24.0,8.0,22.0,6.0,13.0,24.0,20.0
1,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,aff prop,0.21986,0.14724,0.2582,0.17193,0.2145,0.31719,0.25087,0.1388,0.12544,0.14523,0.15298,0.11331,0.20024,0.13921,13.0,18.0,19.0,14.0,34.0,13.0,22.0
2,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,pca,0.14729,0.17844,0.22566,0.18476,0.24068,0.21249,0.22475,0.10845,0.16401,0.15987,0.17754,0.16504,0.15646,0.15978,28.0,12.0,27.0,13.0,15.0,28.0,25.0
3,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral overlap,0.04939,0.0233,0.1051,0.01974,0.16507,0.07125,0.09418,0.05033,0.07835,0.07754,0.05735,0.09035,0.07261,0.07837,52.0,52.0,52.0,52.0,49.0,52.0,52.0
4,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,km_choice,0.0926,0.09223,0.15985,0.06832,0.19386,0.13359,0.15616,0.07717,0.11784,0.12255,0.09679,0.13896,0.11133,0.12175,47.0,41.0,47.0,40.0,43.0,47.0,47.0
5,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,km_ent,0.16918,0.21238,0.25253,0.23794,0.26198,0.24407,0.25205,0.10692,0.16113,0.15608,0.17512,0.15872,0.15426,0.15617,25.0,9.0,21.0,5.0,12.0,25.0,21.0
6,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,km_con,0.16596,0.20587,0.26038,0.19961,0.28559,0.23943,0.25831,0.08766,0.13326,0.12641,0.15029,0.12872,0.12646,0.12707,26.0,10.0,18.0,11.0,5.0,26.0,17.0
7,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spect_cos_cat,0.11053,0.12257,0.17229,0.12237,0.18845,0.15946,0.17071,0.12995,0.19598,0.19041,0.21136,0.19594,0.18748,0.1903,33.0,24.0,39.0,23.0,45.0,33.0,38.0
8,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,aff_cos_cat,0.18606,0.02846,0.20664,0.06132,0.16055,0.26843,0.19916,0.06863,0.05795,0.07108,0.08457,0.05517,0.09902,0.06825,18.0,51.0,32.0,48.0,52.0,18.0,32.0
9,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spect_cos_ent,0.13462,0.15808,0.21488,0.139,0.23906,0.19422,0.21316,0.10701,0.16221,0.16147,0.15914,0.17118,0.15438,0.16115,31.0,16.0,31.0,19.0,16.0,31.0,28.0
10,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,aff_cos_ent,0.20346,0.03924,0.2177,0.0514,0.16449,0.29353,0.20707,0.07934,0.05156,0.07122,0.06984,0.04961,0.11446,0.06616,15.0,49.0,28.0,49.0,50.0,15.0,30.0
11,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spect_rbf,0.17936,0.22832,0.2633,0.26539,0.268,0.25876,0.26322,0.116,0.1743,0.17028,0.18764,0.17338,0.16735,0.17026,20.0,4.0,17.0,3.0,9.0,20.0,15.0
12,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spect_esk_sim,0.09233,0.09128,0.16238,0.06407,0.20045,0.1332,0.15814,0.07053,0.10786,0.11288,0.08874,0.1298,0.10175,0.11193,48.0,42.0,45.0,46.0,40.0,48.0,45.0
13,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,aff_esk_sim,0.23112,0.08605,0.26349,0.07296,0.21042,0.33344,0.25544,0.06233,0.09147,0.07378,0.09236,0.07067,0.08992,0.07329,11.0,44.0,16.0,35.0,35.0,11.0,18.0
14,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spect_lin_sim,0.08944,0.08861,0.15114,0.06814,0.17902,0.12903,0.14839,0.08005,0.12157,0.12732,0.0995,0.14355,0.11549,0.12649,49.0,43.0,50.0,41.0,47.0,49.0,50.0
15,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,aff_lin_sim,0.21614,0.08309,0.24805,0.07006,0.19994,0.31182,0.24056,0.05868,0.09159,0.07421,0.08827,0.07857,0.08465,0.0737,14.0,46.0,24.0,38.0,41.0,14.0,24.0
16,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,comp_hr_esk_dis,0.09411,0.09258,0.17122,0.06527,0.22174,0.13577,0.16441,0.06621,0.10278,0.09954,0.08615,0.10595,0.09552,0.10095,42.0,38.0,41.0,43.0,24.0,42.0,42.0
17,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,avg_hr_esk_dis,0.09411,0.09258,0.17122,0.06527,0.22174,0.13577,0.16441,0.06621,0.10278,0.09954,0.08615,0.10595,0.09552,0.10095,42.0,38.0,41.0,43.0,24.0,42.0,42.0
18,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,comp_hr_lin_din,0.08829,0.08586,0.15225,0.0637,0.18404,0.12738,0.14893,0.07431,0.11342,0.11934,0.09144,0.13668,0.10721,0.11831,50.0,45.0,48.0,47.0,46.0,50.0,49.0
19,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,avg_hr_lin_dis,0.09301,0.09268,0.16074,0.06887,0.19513,0.13419,0.15703,0.0768,0.11746,0.12166,0.09639,0.13759,0.1108,0.12092,46.0,37.0,46.0,39.0,42.0,46.0,46.0
20,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spect_edr,0.19409,0.25049,0.28442,0.27888,0.28901,0.28001,0.28433,0.17377,0.26095,0.25258,0.27365,0.25476,0.2507,0.25254,17.0,2.0,7.0,2.0,3.0,17.0,3.0
21,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,aff_edr,0.23322,0.17208,0.27647,0.20745,0.28044,0.33646,0.26975,0.15861,0.14995,0.17821,0.18794,0.21643,0.22882,0.17327,10.0,13.0,10.0,9.0,7.0,10.0,9.0
22,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral bad warp,0.10458,0.1099,0.18104,0.07876,0.21986,0.15087,0.17692,0.07825,0.12001,0.12235,0.09832,0.1359,0.11288,0.12203,34.0,26.0,34.0,30.0,27.0,34.0,33.0
23,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,affinity bad warp,0.262,0.12639,0.27928,0.12523,0.21023,0.37799,0.26541,0.12696,0.08434,0.1147,0.10838,0.07321,0.18316,0.10593,8.0,22.0,9.0,21.0,36.0,8.0,12.0
24,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,PCA bad euclid,0.101,0.10421,0.17671,0.0746,0.21728,0.14571,0.17217,0.07233,0.11114,0.11292,0.09276,0.12625,0.10435,0.11261,36.0,29.0,36.0,32.0,30.0,36.0,35.0
25,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral bad eucsim,0.12953,0.14878,0.21506,0.12569,0.25149,0.18688,0.21114,0.09895,0.15072,0.14356,0.15878,0.14733,0.14276,0.14424,32.0,17.0,30.0,20.0,14.0,32.0,29.0
26,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,affinity bad eucsim,0.26527,0.13012,0.28635,0.12311,0.21743,0.3827,0.27343,0.11687,0.08453,0.1097,0.10715,0.07393,0.1686,0.10254,7.0,19.0,6.0,22.0,29.0,7.0,6.0
27,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral bad cosine,0.09359,0.09683,0.15136,0.08606,0.17183,0.13502,0.14939,0.08542,0.12869,0.13242,0.12422,0.14603,0.12323,0.13174,45.0,34.0,49.0,28.0,48.0,45.0,48.0
28,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,affinity bad cosine,0.28708,0.1052,0.3004,0.11935,0.22647,0.41417,0.2828,0.1403,0.09568,0.11351,0.12419,0.07635,0.20241,0.10539,3.0,27.0,2.0,25.0,22.0,3.0,4.0
29,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral bad rbf,0.09725,0.09893,0.16882,0.07179,0.20576,0.14031,0.16482,0.07561,0.11577,0.11962,0.09528,0.13518,0.10909,0.11896,40.0,32.0,44.0,36.0,39.0,40.0,41.0
30,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,affinity bad rbf,0.24262,0.12303,0.26861,0.11565,0.2087,0.35002,0.2584,0.11266,0.09182,0.11114,0.10409,0.07961,0.16253,0.10516,9.0,23.0,14.0,26.0,38.0,9.0,16.0
31,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral bad edr,0.10187,0.10456,0.18276,0.07091,0.23246,0.14697,0.1764,0.0781,0.12041,0.11813,0.10006,0.12527,0.11267,0.11932,35.0,28.0,33.0,37.0,19.0,35.0,34.0
32,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,affinity bad edr,0.32295,0.0936,0.29655,0.10804,0.18929,0.46592,0.26858,0.09286,0.0584,0.08185,0.07471,0.05166,0.13398,0.07364,2.0,35.0,3.0,27.0,44.0,2.0,10.0
33,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,kmeans badset,0.101,0.10421,0.17671,0.0746,0.21728,0.14571,0.17217,0.07233,0.11114,0.11292,0.09276,0.12625,0.10435,0.11261,36.0,31.0,36.0,32.0,30.0,36.0,35.0
34,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,complete badset,0.09461,0.09356,0.17214,0.06537,0.22292,0.13649,0.1653,0.0655,0.10139,0.09795,0.08605,0.10345,0.0945,0.09949,41.0,36.0,40.0,42.0,23.0,41.0,40.0
35,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,average badset,0.09411,0.09258,0.17122,0.06527,0.22174,0.13577,0.16441,0.06621,0.10278,0.09954,0.08615,0.10595,0.09552,0.10095,42.0,38.0,41.0,43.0,24.0,42.0,42.0
36,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,ward badset,0.101,0.10421,0.17671,0.0746,0.21728,0.14571,0.17217,0.07233,0.11114,0.11292,0.09276,0.12625,0.10435,0.11261,36.0,29.0,36.0,32.0,30.0,36.0,35.0
37,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral eblock warp,0.18301,0.23303,0.27368,0.25296,0.28486,0.26403,0.27294,0.14237,0.21428,0.20562,0.23376,0.20669,0.2054,0.20581,19.0,3.0,12.0,4.0,6.0,19.0,7.0
38,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,affinity eblock warp,0.27633,0.12855,0.29044,0.14125,0.2179,0.39866,0.27398,0.11861,0.09159,0.11223,0.12319,0.08054,0.17112,0.10766,4.0,20.0,4.0,18.0,28.0,4.0,5.0
39,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,PCA eblock euclid,0.13889,0.16323,0.22673,0.15122,0.26267,0.20037,0.22241,0.09177,0.14092,0.12966,0.15357,0.12643,0.13239,0.13209,29.0,15.0,26.0,15.0,11.0,29.0,26.0
40,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral eblock eucsim,0.17057,0.21459,0.25485,0.23182,0.26424,0.24608,0.25454,0.12773,0.19219,0.18715,0.20209,0.19063,0.18428,0.18709,23.0,7.0,20.0,7.0,10.0,23.0,19.0
41,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,affinity eblock eucsim,0.27079,0.11116,0.28345,0.12003,0.20951,0.39067,0.26797,0.11097,0.07344,0.09795,0.09103,0.06719,0.1601,0.08991,5.0,25.0,8.0,24.0,37.0,5.0,11.0
42,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral eblock cosine,0.13775,0.16396,0.21678,0.14225,0.23745,0.19874,0.21549,0.11729,0.17672,0.17843,0.16625,0.18956,0.16921,0.17811,30.0,14.0,29.0,17.0,17.0,30.0,27.0
43,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,affinity eblock cosine,0.35507,0.07716,0.3338,0.08307,0.22762,0.51226,0.30341,0.18089,0.06809,0.10039,0.07463,0.04632,0.26097,0.07197,1.0,47.0,1.0,29.0,20.0,1.0,1.0
44,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral eblock rbf,0.19478,0.25102,0.29022,0.27902,0.30046,0.281,0.28971,0.11932,0.17945,0.1727,0.20501,0.17446,0.17214,0.17271,16.0,1.0,5.0,1.0,2.0,16.0,2.0
45,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,affinity eblock rbf,0.22997,0.12804,0.27169,0.14614,0.22693,0.33178,0.26435,0.10626,0.09174,0.1055,0.13113,0.07667,0.15331,0.10139,12.0,21.0,13.0,16.0,21.0,12.0,13.0
46,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,spectral eblock edr,0.04613,0.01881,0.10235,0.0072,0.16269,0.06655,0.09179,0.02732,0.03983,0.05165,0.0367,0.07734,0.03941,0.04921,53.0,53.0,53.0,53.0,51.0,53.0,53.0
47,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,affinity eblock edr,0.26621,0.02953,0.23096,0.03098,0.13897,0.38405,0.204,0.06766,0.03564,0.05791,0.03812,0.03473,0.09761,0.051,6.0,50.0,25.0,51.0,53.0,6.0,31.0
48,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,kmeans eblockset,0.1723,0.21571,0.26529,0.22913,0.28586,0.24857,0.26345,0.08665,0.13204,0.12124,0.16551,0.1191,0.12501,0.12231,22.0,6.0,15.0,8.0,4.0,22.0,14.0
49,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,complete eblockset,0.09805,0.0983,0.17902,0.07663,0.23675,0.14146,0.17024,0.07863,0.12193,0.10984,0.11491,0.10135,0.11344,0.11392,39.0,33.0,35.0,31.0,18.0,39.0,39.0
50,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,average eblockset,0.0702,0.05399,0.14421,0.03526,0.21545,0.10127,0.13214,0.06183,0.09626,0.08759,0.07779,0.0781,0.0892,0.09182,51.0,48.0,51.0,50.0,33.0,51.0,51.0
51,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,ward eblockset,0.16043,0.19757,0.24948,0.20053,0.27158,0.23145,0.24753,0.10423,0.15815,0.14911,0.18478,0.14957,0.15037,0.1498,27.0,11.0,23.0,10.0,8.0,27.0,23.0
52,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.3]",,levenstein,0.1738,0.21764,0.27466,0.19516,0.30321,0.25074,0.27244,0.10025,0.15201,0.14699,0.15604,0.15053,0.14463,0.14775,21.0,5.0,11.0,12.0,1.0,21.0,8.0
53,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral warp,0.43778,0.61654,0.63595,0.66111,0.6404,0.63158,0.63592,0.1485,0.22298,0.21345,0.20476,0.21274,0.21425,0.21346,11.0,5.0,6.0,4.0,6.0,11.0,6.0
54,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,aff prop,0.46866,0.44004,0.56527,0.48685,0.4809,0.67613,0.55255,0.16831,0.23221,0.21636,0.24809,0.21421,0.24282,0.21717,6.0,13.0,13.0,15.0,13.0,6.0,13.0
55,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,pca,0.38572,0.53813,0.56664,0.56666,0.57739,0.55647,0.56635,0.12753,0.19176,0.1779,0.2114,0.17185,0.18399,0.17817,21.0,11.0,12.0,11.0,10.0,21.0,12.0
56,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral overlap,0.16676,0.20284,0.27478,0.18031,0.3253,0.24058,0.26761,0.17512,0.267,0.24085,0.27634,0.22074,0.25264,0.24513,35.0,28.0,31.0,29.0,27.0,35.0,31.0
57,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,km_choice,0.09214,0.09117,0.16438,0.05901,0.20546,0.13292,0.15978,0.06025,0.09171,0.1005,0.0736,0.1206,0.08692,0.09909,49.0,47.0,49.0,47.0,47.0,49.0,49.0
58,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,km_ent,0.39461,0.5517,0.57433,0.60751,0.57951,0.5693,0.57426,0.11181,0.16792,0.16072,0.16897,0.16034,0.1613,0.16076,18.0,9.0,10.0,7.0,9.0,18.0,10.0
59,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,km_con,0.36275,0.50371,0.53161,0.54251,0.54034,0.52333,0.5314,0.12832,0.19285,0.18214,0.20592,0.17942,0.18513,0.1823,22.0,12.0,16.0,12.0,12.0,22.0,16.0
60,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spect_cos_cat,0.15952,0.19589,0.25329,0.177,0.28122,0.23014,0.25101,0.09358,0.14219,0.1386,0.13932,0.1441,0.13501,0.13917,36.0,29.0,35.0,30.0,31.0,36.0,33.0
61,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,aff_cos_cat,0.2208,0.04022,0.25717,0.10067,0.20861,0.31855,0.25096,0.05179,0.02742,0.05007,0.05478,0.03628,0.07472,0.04753,32.0,51.0,33.0,34.0,46.0,32.0,34.0
62,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spect_cos_ent,0.22445,0.29356,0.35199,0.26567,0.38541,0.32382,0.34947,0.09948,0.15201,0.13388,0.17688,0.12118,0.14352,0.13611,31.0,22.0,28.0,26.0,22.0,31.0,28.0
63,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,aff_cos_ent,0.44709,0.25684,0.47385,0.36394,0.3517,0.64501,0.45072,0.20131,0.1615,0.20013,0.24112,0.13871,0.29042,0.18988,9.0,26.0,18.0,18.0,25.0,9.0,18.0
64,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spect_rbf,0.39062,0.54574,0.56776,0.60626,0.57207,0.56354,0.56772,0.11214,0.16837,0.16214,0.16337,0.16267,0.16178,0.16215,20.0,10.0,11.0,8.0,11.0,20.0,11.0
65,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spect_esk_sim,0.12226,0.13614,0.21339,0.09167,0.26098,0.17638,0.20833,0.07857,0.12097,0.11859,0.10599,0.12606,0.11335,0.1191,39.0,34.0,39.0,36.0,35.0,39.0,39.0
66,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,aff_esk_sim,0.20225,0.09309,0.25551,0.0439,0.22532,0.29179,0.25253,0.04482,0.07586,0.05021,0.0762,0.04536,0.06466,0.04978,34.0,46.0,34.0,51.0,43.0,34.0,32.0
67,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spect_lin_sim,0.11817,0.13299,0.19002,0.12346,0.21469,0.17048,0.18755,0.12325,0.18611,0.1806,0.20474,0.18747,0.17782,0.18032,41.0,36.0,48.0,33.0,45.0,41.0,47.0
68,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,aff_lin_sim,0.20326,0.11034,0.25261,0.05469,0.21885,0.29324,0.24926,0.05157,0.08877,0.0661,0.07971,0.06338,0.07439,0.06612,33.0,43.0,36.0,48.0,44.0,33.0,35.0
69,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,comp_hr_esk_dis,0.1162,0.12673,0.20799,0.07936,0.26146,0.16765,0.20183,0.06725,0.10358,0.10033,0.08892,0.10388,0.09703,0.10167,43.0,38.0,41.0,41.0,34.0,43.0,42.0
70,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,avg_hr_esk_dis,0.11555,0.12498,0.20936,0.07872,0.26757,0.1667,0.20218,0.06573,0.10227,0.09378,0.08812,0.08861,0.09483,0.09665,44.0,39.0,40.0,42.0,33.0,44.0,41.0
71,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,comp_hr_lin_din,0.07642,0.06874,0.13108,0.0479,0.15725,0.11026,0.12851,0.07951,0.12031,0.13044,0.09578,0.15163,0.1147,0.12884,51.0,49.0,51.0,50.0,51.0,51.0,51.0
72,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,avg_hr_lin_dis,0.07923,0.07253,0.13888,0.04949,0.17046,0.11431,0.13551,0.06381,0.09658,0.10857,0.07585,0.1319,0.09206,0.10659,50.0,48.0,50.0,49.0,50.0,50.0,50.0
73,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spect_edr,0.40044,0.56024,0.58939,0.57828,0.60163,0.57771,0.58911,0.0991,0.14915,0.13514,0.17949,0.12686,0.14297,0.13549,16.0,8.0,9.0,9.0,8.0,16.0,9.0
74,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,aff_edr,0.42222,0.27095,0.44112,0.33224,0.37214,0.60913,0.41821,0.16888,0.11281,0.16179,0.13022,0.17109,0.24364,0.15116,14.0,24.0,19.0,21.0,23.0,14.0,20.0
75,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral bad warp,0.11995,0.13347,0.20702,0.09707,0.25089,0.17305,0.20229,0.07926,0.1211,0.1182,0.12491,0.12556,0.11434,0.11857,40.0,35.0,42.0,35.0,37.0,40.0,40.0
76,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,affinity bad warp,0.44307,0.30663,0.48253,0.32607,0.36748,0.63921,0.46268,0.15633,0.11926,0.15046,0.15812,0.10264,0.22554,0.14181,10.0,21.0,17.0,22.0,24.0,10.0,17.0
77,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,PCA bad euclid,0.11054,0.1186,0.19584,0.07591,0.24287,0.15947,0.19074,0.06773,0.10384,0.10642,0.08638,0.11921,0.09771,0.10615,47.0,42.0,46.0,44.0,41.0,47.0,46.0
78,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral bad eucsim,0.14418,0.17017,0.24244,0.13165,0.28685,0.208,0.23767,0.11502,0.17501,0.16323,0.18688,0.16112,0.16593,0.16451,37.0,31.0,37.0,32.0,30.0,37.0,37.0
79,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,affinity bad eucsim,0.39381,0.24,0.4185,0.24673,0.3148,0.56815,0.39696,0.15314,0.10082,0.13134,0.13178,0.082,0.22093,0.12107,19.0,27.0,22.0,27.0,28.0,19.0,24.0
80,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral bad cosine,0.04818,0.03059,0.0717,0.03393,0.07406,0.06951,0.07162,0.09279,0.1396,0.13587,0.14814,0.13795,0.13387,0.13586,53.0,53.0,53.0,52.0,53.0,53.0,53.0
81,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,affinity bad cosine,0.32309,0.14153,0.33494,0.17251,0.24446,0.46612,0.31599,0.16259,0.11981,0.14762,0.14693,0.0951,0.23457,0.13574,24.0,32.0,30.0,31.0,40.0,24.0,29.0
82,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 0.5]",,spectral bad rbf,0.11293,0.12245,0.19648,0.08589,0.23989,0.16292,0.19179,0.07752,0.11882,0.11947,0.10978,0.13126,0.11184,0.11937,46.0,41.0,45.0,38.0,42.0,46.0,45.0
