,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
236,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,affinity bad cosine,[1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0.03597,0.0,0.09698,0.0,0.18121,0.0519,0.08069,50.0,50.0,50.0,50.0,49.0,50.0,50.0
237,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,spectral bad rbf,[0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],0.34201,0.47249,0.51054,0.46434,0.52825,0.49342,0.51024,28.0,27.0,28.0,28.0,28.0,28.0,27.0
238,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,affinity bad rbf,[0 0 0 0 0 0 0 1 1 1 2 2 2 2 2 2 2 2 2 2],0.69315,0.67448,0.83315,0.77572,0.69413,1.0,0.81946,15.0,21.0,15.0,21.0,23.0,15.0,15.0
239,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,spectral bad edr,[1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0],0.42281,0.59403,0.61904,0.62084,0.62824,0.60999,0.61898,26.0,25.0,26.0,26.0,26.0,26.0,26.0
240,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,affinity bad edr,[0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1],0.5256,0.74844,0.76103,0.79956,0.7638,0.75828,0.76103,18.0,14.0,18.0,14.0,15.0,18.0,18.0
241,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,kmeans badset,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0.34201,0.47249,0.51054,0.46434,0.52825,0.49342,0.51024,28.0,28.0,28.0,28.0,28.0,28.0,27.0
242,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,complete badset,[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0],0.11728,0.12825,0.21666,0.0649,0.27744,0.16919,0.2102,44.0,41.0,42.0,44.0,41.0,44.0,42.0
243,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,average badset,[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0],0.11728,0.12825,0.21666,0.0649,0.27744,0.16919,0.2102,44.0,41.0,42.0,44.0,41.0,44.0,42.0
244,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,ward badset,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0.34201,0.47249,0.51054,0.46434,0.52825,0.49342,0.51024,28.0,28.0,28.0,28.0,28.0,28.0,27.0
245,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,spectral eblock warp,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],0.69315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
